Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.400	0.1234	135.47	1.151	341.78	-1000000	-1000000	-1000000	-1000000	
6.420	0.1234	135.49	1.151	341.99	-1000000	-1000000	-1000000	-1000000	
6.440	0.1234	135.38	1.151	342.05	-1000000	-1000000	-1000000	-1000000	
6.460	0.1233	135.37	1.151	341.95	-1000000	-1000000	-1000000	-1000000	
6.480	0.1233	135.36	1.151	341.72	-1000000	-1000000	-1000000	-1000000	
6.500	0.1233	135.43	1.151	341.56	-1000000	-1000000	-1000000	-1000000	
6.520	0.1234	135.42	1.151	341.58	-1000000	-1000000	-1000000	-1000000	
6.540	0.1234	135.36	1.151	341.79	-1000000	-1000000	-1000000	-1000000	
6.560	0.1234	135.26	1.150	341.85	-1000000	-1000000	-1000000	-1000000	
6.580	0.1234	134.76	1.150	341.97	-1000000	-1000000	-1000000	-1000000	
6.600	0.1234	133.99	1.150	342.09	-1000000	-1000000	-1000000	-1000000	
6.620	0.1234	133.27	1.150	342.06	-1000000	-1000000	-1000000	-1000000	
6.640	0.1234	131.96	1.151	342.14	-1000000	-1000000	-1000000	-1000000	
6.660	0.1235	130.10	1.150	342.29	-1000000	-1000000	-1000000	-1000000	
6.680	0.1235	127.55	1.150	342.28	-1000000	-1000000	-1000000	-1000000	
6.700	0.1235	124.37	1.150	342.36	-1000000	-1000000	-1000000	-1000000	
6.720	0.1236	119.78	1.150	342.85	-1000000	-1000000	-1000000	-1000000	
6.740	0.1237	113.04	1.150	343.63	-1000000	-1000000	-1000000	-1000000	
6.760	0.1238	102.59	1.150	344.25	-1000000	-1000000	-1000000	-1000000	
6.780	0.1242	85.23	1.150	344.92	-1000000	-1000000	-1000000	-1000000	
6.800	0.1246	60.15	1.151	345.92	-1000000	-1000000	-1000000	-1000000	
6.820	0.1250	29.69	1.151	346.98	-1000000	-1000000	-1000000	-1000000	
6.840	0.1254	1.233	1.152	347.72	-1000000	-1000000	-1000000	-1000000	
6.860	0.1258	-17.04	1.153	348.20	-1000000	-1000000	-1000000	-1000000	
6.880	0.1261	-19.67	1.155	348.66	-1000000	-1000000	-1000000	-1000000	
6.900	0.1262	-3.737	1.156	349.07	-1000000	-1000000	-1000000	-1000000	
6.920	0.1264	26.46	1.158	349.47	-1000000	-1000000	-1000000	-1000000	
6.940	0.1264	61.15	1.160	349.73	-1000000	-1000000	-1000000	-1000000	
6.960	0.1265	91.54	1.162	349.92	-1000000	-1000000	-1000000	-1000000	
6.980	0.1265	112.96	1.163	350.01	-1000000	-1000000	-1000000	-1000000	
7.000	0.1265	125.50	1.164	350.11	-1000000	-1000000	-1000000	-1000000	
7.020	0.1265	131.39	1.163	350.36	-1000000	-1000000	-1000000	-1000000	
7.040	0.1265	133.26	1.162	350.49	-1000000	-1000000	-1000000	-1000000	
7.060	0.1265	133.75	1.163	350.30	-1000000	-1000000	-1000000	-1000000	
7.080	0.1265	133.57	1.164	350.23	-1000000	-1000000	-1000000	-1000000	
7.100	0.1265	133.40	1.164	350.47	-1000000	-1000000	-1000000	-1000000	
7.120	0.1265	133.43	1.163	350.55	-1000000	-1000000	-1000000	-1000000	
7.140	0.1265	133.69	1.162	350.59	-1000000	-1000000	-1000000	-1000000	
7.160	0.1265	134.30	1.163	350.72	-1000000	-1000000	-1000000	-1000000	
7.180	0.1265	134.81	1.164	350.77	-1000000	-1000000	-1000000	-1000000	
7.200	0.1266	135.04	1.164	350.70	-1000000	-1000000	-1000000	-1000000	
7.220	0.1265	135.07	1.163	350.80	-1000000	-1000000	-1000000	-1000000	
7.240	0.1265	135.12	1.162	350.96	-1000000	-1000000	-1000000	-1000000	
7.260	0.1265	135.36	1.162	350.72	-1000000	-1000000	-1000000	-1000000	
7.280	0.1265	135.31	1.162	350.59	-1000000	-1000000	-1000000	-1000000	
7.300	0.1265	135.03	1.163	350.75	-1000000	-1000000	-1000000	-1000000	
7.320	0.1266	134.59	1.163	350.87	-1000000	-1000000	-1000000	-1000000	
7.340	0.1266	134.18	1.162	350.91	-1000000	-1000000	-1000000	-1000000	
7.360	0.1266	133.36	1.161	351.10	-1000000	-1000000	-1000000	-1000000	
7.380	0.1266	131.76	1.161	351.20	-1000000	-1000000	-1000000	-1000000	
7.400	0.1266	129.45	1.161	351.33	-1000000	-1000000	-1000000	-1000000	
7.420	0.1267	126.21	1.161	351.52	-1000000	-1000000	-1000000	-1000000	
7.440	0.1268	121.49	1.162	351.78	-1000000	-1000000	-1000000	-1000000	
7.460	0.1269	115.12	1.163	352.16	-1000000	-1000000	-1000000	-1000000	
7.480	0.1271	105.42	1.162	352.93	-1000000	-1000000	-1000000	-1000000	
7.500	0.1273	89.77	1.161	353.83	-1000000	-1000000	-1000000	-1000000	
7.520	0.1276	66.34	1.161	354.84	-1000000	-1000000	-1000000	-1000000	
7.540	0.1280	35.85	1.162	355.83	-1000000	-1000000	-1000000	-1000000	
7.560	0.1285	5.356	1.163	356.74	-1000000	-1000000	-1000000	-1000000	
7.580	0.1289	-14.95	1.165	357.49	-1000000	-1000000	-1000000	-1000000	
7.600	0.1291	-20.68	1.166	358.03	-1000000	-1000000	-1000000	-1000000	
7.620	0.1293	-10.66	1.168	358.60	-1000000	-1000000	-1000000	-1000000	
7.640	0.1294	15.00	1.170	359.02	-1000000	-1000000	-1000000	-1000000	
7.660	0.1295	47.81	1.172	359.28	-1000000	-1000000	-1000000	-1000000	
7.680	0.1295	77.85	1.173	359.36	-1000000	-1000000	-1000000	-1000000	
7.700	0.1296	100.29	1.174	359.48	-1000000	-1000000	-1000000	-1000000	
7.720	0.1296	114.24	1.175	359.75	-1000000	-1000000	-1000000	-1000000	
7.740	0.1297	122.00	1.175	360.00	-1000000	-1000000	-1000000	-1000000	
7.760	0.1297	125.94	1.175	360.09	-1000000	-1000000	-1000000	-1000000	
7.780	0.1297	127.96	1.175	360.21	-1000000	-1000000	-1000000	-1000000	
7.800	0.1297	129.28	1.175	360.06	-1000000	-1000000	-1000000	-1000000	
7.820	0.1297	130.14	1.175	359.73	-1000000	-1000000	-1000000	-1000000	
7.840	0.1297	130.43	1.175	359.69	-1000000	-1000000	-1000000	-1000000	
7.860	0.1297	130.35	1.175	359.87	-1000000	-1000000	-1000000	-1000000	
7.880	0.1297	130.81	1.174	359.95	-1000000	-1000000	-1000000	-1000000	
7.900	0.1297	131.64	1.174	360.06	-1000000	-1000000	-1000000	-1000000	
7.920	0.1297	132.06	1.175	360.11	-1000000	-1000000	-1000000	-1000000	
7.940	0.1297	132.02	1.175	360.29	-1000000	-1000000	-1000000	-1000000	
7.960	0.1298	132.30	1.175	360.40	-1000000	-1000000	-1000000	-1000000	
7.980	0.1298	133.01	1.175	360.51	-1000000	-1000000	-1000000	-1000000	
8.000	0.1298	133.48	1.175	360.44	-1000000	-1000000	-1000000	-1000000	
8.020	0.1297	133.99	1.174	360.26	-1000000	-1000000	-1000000	-1000000	
8.040	0.1297	134.72	1.174	360.10	-1000000	-1000000	-1000000	-1000000	
8.060	0.1297	135.14	1.174	360.19	-1000000	-1000000	-1000000	-1000000	
8.080	0.1297	135.58	1.174	360.24	-1000000	-1000000	-1000000	-1000000	
8.100	0.1298	136.42	1.174	360.33	-1000000	-1000000	-1000000	-1000000	
8.120	0.1298	137.12	1.174	360.35	-1000000	-1000000	-1000000	-1000000	
8.140	0.1298	137.05	1.174	360.25	-1000000	-1000000	-1000000	-1000000	
8.160	0.1297	137.07	1.174	360.35	-1000000	-1000000	-1000000	-1000000	
8.180	0.1297	137.86	1.173	360.39	-1000000	-1000000	-1000000	-1000000	
8.200	0.1297	138.53	1.173	360.19	-1000000	-1000000	-1000000	-1000000	
8.220	0.1297	138.75	1.173	360.11	-1000000	-1000000	-1000000	-1000000	
8.240	0.1297	138.59	1.173	360.35	-1000000	-1000000	-1000000	-1000000	
8.260	0.1297	138.30	1.173	360.48	-1000000	-1000000	-1000000	-1000000	
8.280	0.1297	138.34	1.173	360.48	-1000000	-1000000	-1000000	-1000000	
8.300	0.1297	138.63	1.173	360.60	-1000000	-1000000	-1000000	-1000000	
8.320	0.1297	138.74	1.173	360.71	-1000000	-1000000	-1000000	-1000000	
8.340	0.1297	138.79	1.173	360.64	-1000000	-1000000	-1000000	-1000000	
8.360	0.1297	138.70	1.172	360.70	-1000000	-1000000	-1000000	-1000000	
8.380	0.1296	138.51	1.172	360.83	-1000000	-1000000	-1000000	-1000000	
8.400	0.1296	138.44	1.172	361.03	-1000000	-1000000	-1000000	-1000000	
8.420	0.1297	138.23	1.172	360.98	-1000000	-1000000	-1000000	-1000000	
8.440	0.1297	137.47	1.172	360.83	-1000000	-1000000	-1000000	-1000000	
8.460	0.1297	136.97	1.172	360.79	-1000000	-1000000	-1000000	-1000000	
8.480	0.1297	137.07	1.172	360.89	-1000000	-1000000	-1000000	-1000000	
8.500	0.1297	137.11	1.171	360.90	-1000000	-1000000	-1000000	-1000000	
8.520	0.1297	137.03	1.171	361.01	-1000000	-1000000	-1000000	-1000000	
8.540	0.1296	136.61	1.171	360.99	-1000000	-1000000	-1000000	-1000000	
8.560	0.1296	135.76	1.171	361.09	-1000000	-1000000	-1000000	-1000000	
8.580	0.1296	135.17	1.171	361.11	-1000000	-1000000	-1000000	-1000000	
8.600	0.1297	135.05	1.171	361.09	-1000000	-1000000	-1000000	-1000000	
8.620	0.1297	135.23	1.171	361.11	-1000000	-1000000	-1000000	-1000000	
8.640	0.1297	135.36	1.171	361.04	-1000000	-1000000	-1000000	-1000000	
8.660	0.1296	135.39	1.171	361.14	-1000000	-1000000	-1000000	-1000000	
8.680	0.1296	134.90	1.171	361.16	-1000000	-1000000	-1000000	-1000000	
8.700	0.1296	134.29	1.171	361.02	-1000000	-1000000	-1000000	-1000000	
8.720	0.1296	134.00	1.171	360.95	-1000000	-1000000	-1000000	-1000000	
8.740	0.1296	133.87	1.170	360.93	-1000000	-1000000	-1000000	-1000000	
8.760	0.1296	133.61	1.170	361.09	-1000000	-1000000	-1000000	-1000000	
8.780	0.1296	133.34	1.170	361.31	-1000000	-1000000	-1000000	-1000000	
8.800	0.1296	133.21	1.170	361.36	-1000000	-1000000	-1000000	-1000000	
8.820	0.1296	133.42	1.170	361.19	-1000000	-1000000	-1000000	-1000000	
8.840	0.1296	133.49	1.170	361.26	-1000000	-1000000	-1000000	-1000000	
8.860	0.1296	133.48	1.170	361.46	-1000000	-1000000	-1000000	-1000000	
8.880	0.1296	133.48	1.170	361.46	-1000000	-1000000	-1000000	-1000000	
8.900	0.1296	133.66	1.170	361.33	-1000000	-1000000	-1000000	-1000000	
8.920	0.1296	133.68	1.170	361.20	-1000000	-1000000	-1000000	-1000000	
8.940	0.1296	133.60	1.169	361.27	-1000000	-1000000	-1000000	-1000000	
8.960	0.1296	133.54	1.169	361.54	-1000000	-1000000	-1000000	-1000000	
8.980	0.1295	133.51	1.169	361.42	-1000000	-1000000	-1000000	-1000000	
9.000	0.1295	133.58	1.169	361.27	-1000000	-1000000	-1000000	-1000000	
9.020	0.1295	133.76	1.169	361.37	-1000000	-1000000	-1000000	-1000000	
9.040	0.1295	133.73	1.169	361.55	-1000000	-1000000	-1000000	-1000000	
9.060	0.1295	133.58	1.169	361.70	-1000000	-1000000	-1000000	-1000000	
9.080	0.1295	133.58	1.169	361.59	-1000000	-1000000	-1000000	-1000000	
9.100	0.1295	133.67	1.169	361.42	-1000000	-1000000	-1000000	-1000000	
9.120	0.1295	133.74	1.169	361.40	-1000000	-1000000	-1000000	-1000000	
9.140	0.1295	133.62	1.168	361.42	-1000000	-1000000	-1000000	-1000000	
9.160	0.1295	133.40	1.169	361.29	-1000000	-1000000	-1000000	-1000000	
9.180	0.1294	133.54	1.169	361.33	-1000000	-1000000	-1000000	-1000000	
9.200	0.1294	133.24	1.168	361.52	-1000000	-1000000	-1000000	-1000000	
9.220	0.1294	132.51	1.169	361.69	-1000000	-1000000	-1000000	-1000000	
9.240	0.1294	132.66	1.169	361.74	-1000000	-1000000	-1000000	-1000000	
9.260	0.1295	133.21	1.169	361.83	-1000000	-1000000	-1000000	-1000000	
9.280	0.1294	133.17	1.168	361.96	-1000000	-1000000	-1000000	-1000000	
9.300	0.1294	133.18	1.168	361.86	-1000000	-1000000	-1000000	-1000000	
9.320	0.1294	133.46	1.168	361.62	-1000000	-1000000	-1000000	-1000000	
9.340	0.1294	133.28	1.168	361.56	-1000000	-1000000	-1000000	-1000000	
9.360	0.1294	132.57	1.168	361.56	-1000000	-1000000	-1000000	-1000000	
9.380	0.1293	132.41	1.168	361.63	-1000000	-1000000	-1000000	-1000000	
9.400	0.1294	132.79	1.168	361.71	-1000000	-1000000	-1000000	-1000000	
9.420	0.1294	132.67	1.168	361.75	-1000000	-1000000	-1000000	-1000000	
9.440	0.1294	132.31	1.168	361.82	-1000000	-1000000	-1000000	-1000000	
9.460	0.1294	132.07	1.168	361.85	-1000000	-1000000	-1000000	-1000000	
9.480	0.1294	131.90	1.168	361.75	-1000000	-1000000	-1000000	-1000000	
9.500	0.1293	131.85	1.168	361.69	-1000000	-1000000	-1000000	-1000000	
9.520	0.1293	131.99	1.167	361.69	-1000000	-1000000	-1000000	-1000000	
9.540	0.1293	132.16	1.167	361.84	-1000000	-1000000	-1000000	-1000000	
9.560	0.1293	131.96	1.167	362.01	-1000000	-1000000	-1000000	-1000000	
9.580	0.1293	131.79	1.167	362.00	-1000000	-1000000	-1000000	-1000000	
9.600	0.1294	131.78	1.167	362.00	-1000000	-1000000	-1000000	-1000000	
9.620	0.1293	131.79	1.167	361.98	-1000000	-1000000	-1000000	-1000000	
9.640	0.1293	132.00	1.167	361.96	-1000000	-1000000	-1000000	-1000000	
9.660	0.1293	132.33	1.167	362.08	-1000000	-1000000	-1000000	-1000000	
9.680	0.1293	132.94	1.167	362.15	-1000000	-1000000	-1000000	-1000000	
9.700	0.1292	133.29	1.167	362.08	-1000000	-1000000	-1000000	-1000000	
9.720	0.1293	133.03	1.167	362.05	-1000000	-1000000	-1000000	-1000000	
9.740	0.1294	133.17	1.167	361.97	-1000000	-1000000	-1000000	-1000000	
9.760	0.1294	133.32	1.167	362.00	-1000000	-1000000	-1000000	-1000000	
9.780	0.1293	133.33	1.167	362.30	-1000000	-1000000	-1000000	-1000000	
9.800	0.1292	133.26	1.166	362.33	-1000000	-1000000	-1000000	-1000000	
9.820	0.1292	133.43	1.167	362.27	-1000000	-1000000	-1000000	-1000000	
9.840	0.1292	133.66	1.166	362.17	-1000000	-1000000	-1000000	-1000000	
9.860	0.1293	133.56	1.166	362.11	-1000000	-1000000	-1000000	-1000000	
9.880	0.1292	133.38	1.167	362.21	-1000000	-1000000	-1000000	-1000000	
9.900	0.1292	133.38	1.166	362.20	-1000000	-1000000	-1000000	-1000000	
9.920	0.1293	132.96	1.166	362.03	-1000000	-1000000	-1000000	-1000000	
9.940	0.1292	132.23	1.166	361.97	-1000000	-1000000	-1000000	-1000000	
9.960	0.1292	131.89	1.166	362.06	-1000000	-1000000	-1000000	-1000000	
9.980	0.1292	131.96	1.166	362.19	-1000000	-1000000	-1000000	-1000000	
10.00	0.1292	132.21	1.166	362.34	-1000000	-1000000	-1000000	-1000000	
10.02	0.1292	132.10	1.166	362.25	-1000000	-1000000	-1000000	-1000000	
10.04	0.1292	131.86	1.166	362.22	-1000000	-1000000	-1000000	-1000000	
10.06	0.1292	131.79	1.166	362.23	-1000000	-1000000	-1000000	-1000000	
10.08	0.1292	131.77	1.166	362.07	-1000000	-1000000	-1000000	-1000000	
10.10	0.1291	131.73	1.166	362.02	-1000000	-1000000	-1000000	-1000000	
10.12	0.1291	131.68	1.166	362.27	-1000000	-1000000	-1000000	-1000000	
10.14	0.1291	131.69	1.166	362.50	-1000000	-1000000	-1000000	-1000000	
10.16	0.1291	131.81	1.165	362.43	-1000000	-1000000	-1000000	-1000000	
10.18	0.1290	132.19	1.166	362.28	-1000000	-1000000	-1000000	-1000000	
10.20	0.1291	132.20	1.165	362.17	-1000000	-1000000	-1000000	-1000000	
10.22	0.1291	132.09	1.165	362.12	-1000000	-1000000	-1000000	-1000000	
10.24	0.1291	132.04	1.165	362.11	-1000000	-1000000	-1000000	-1000000	
10.26	0.1291	131.97	1.166	362.20	-1000000	-1000000	-1000000	-1000000	
10.28	0.1291	132.05	1.165	362.44	-1000000	-1000000	-1000000	-1000000	
10.30	0.1290	132.00	1.165	362.50	-1000000	-1000000	-1000000	-1000000	
10.32	0.1290	131.85	1.165	362.50	-1000000	-1000000	-1000000	-1000000	
10.34	0.1291	131.57	1.165	362.41	-1000000	-1000000	-1000000	-1000000	
10.36	0.1290	131.63	1.165	362.34	-1000000	-1000000	-1000000	-1000000	
10.38	0.1290	131.88	1.165	362.42	-1000000	-1000000	-1000000	-1000000	
10.40	0.1290	131.98	1.165	362.31	-1000000	-1000000	-1000000	-1000000	
10.42	0.1291	131.94	1.164	362.24	-1000000	-1000000	-1000000	-1000000	
10.44	0.1290	131.93	1.164	362.19	-1000000	-1000000	-1000000	-1000000	
10.46	0.1289	131.84	1.165	362.15	-1000000	-1000000	-1000000	-1000000	
10.48	0.1290	131.92	1.165	362.19	-1000000	-1000000	-1000000	-1000000	
10.50	0.1290	132.05	1.164	362.36	-1000000	-1000000	-1000000	-1000000	
10.52	0.1290	131.98	1.164	362.46	-1000000	-1000000	-1000000	-1000000	
10.54	0.1289	131.93	1.165	362.25	-1000000	-1000000	-1000000	-1000000	
10.56	0.1289	132.01	1.165	362.14	-1000000	-1000000	-1000000	-1000000	
10.58	0.1289	131.94	1.164	362.16	-1000000	-1000000	-1000000	-1000000	
10.60	0.1289	131.96	1.164	362.15	-1000000	-1000000	-1000000	-1000000	
10.62	0.1289	131.92	1.165	362.22	-1000000	-1000000	-1000000	-1000000	
10.64	0.1289	131.90	1.165	362.36	-1000000	-1000000	-1000000	-1000000	
10.66	0.1288	131.99	1.164	362.35	-1000000	-1000000	-1000000	-1000000	
10.68	0.1288	132.08	1.164	362.30	-1000000	-1000000	-1000000	-1000000	
10.70	0.1289	131.98	1.164	362.22	-1000000	-1000000	-1000000	-1000000	
10.72	0.1289	131.84	1.164	362.25	-1000000	-1000000	-1000000	-1000000	
10.74	0.1289	131.78	1.164	362.25	-1000000	-1000000	-1000000	-1000000	
10.76	0.1289	131.69	1.163	362.19	-1000000	-1000000	-1000000	-1000000	
10.78	0.1288	131.82	1.164	362.19	-1000000	-1000000	-1000000	-1000000	
10.80	0.1288	131.86	1.164	362.24	-1000000	-1000000	-1000000	-1000000	
10.82	0.1288	131.86	1.164	362.20	-1000000	-1000000	-1000000	-1000000	
10.84	0.1288	131.93	1.163	362.23	-1000000	-1000000	-1000000	-1000000	
10.86	0.1287	131.90	1.164	362.16	-1000000	-1000000	-1000000	-1000000	
10.88	0.1288	131.83	1.164	362.12	-1000000	-1000000	-1000000	-1000000	
10.90	0.1288	131.95	1.164	362.22	-1000000	-1000000	-1000000	-1000000	
10.92	0.1288	132.09	1.163	362.33	-1000000	-1000000	-1000000	-1000000	
10.94	0.1288	132.12	1.162	362.32	-1000000	-1000000	-1000000	-1000000	
10.96	0.1287	132.01	1.163	362.07	-1000000	-1000000	-1000000	-1000000	
10.98	0.1287	131.88	1.164	361.95	-1000000	-1000000	-1000000	-1000000	
11.00	0.1287	131.83	1.163	362.15	-1000000	-1000000	-1000000	-1000000	
11.02	0.1287	131.99	1.163	362.32	-1000000	-1000000	-1000000	-1000000	
11.04	0.1288	132.15	1.162	362.39	-1000000	-1000000	-1000000	-1000000	
11.06	0.1288	132.17	1.163	362.41	-1000000	-1000000	-1000000	-1000000	
11.08	0.1287	131.87	1.164	362.46	-1000000	-1000000	-1000000	-1000000	
11.10	0.1286	131.60	1.163	362.44	-1000000	-1000000	-1000000	-1000000	
11.12	0.1286	131.61	1.163	362.30	-1000000	-1000000	-1000000	-1000000	
11.14	0.1286	131.90	1.162	362.27	-1000000	-1000000	-1000000	-1000000	
11.16	0.1286	132.03	1.163	362.24	-1000000	-1000000	-1000000	-1000000	
11.18	0.1286	131.94	1.163	362.29	-1000000	-1000000	-1000000	-1000000	
11.20	0.1286	131.67	1.163	362.31	-1000000	-1000000	-1000000	-1000000	
11.22	0.1286	131.66	1.162	362.37	-1000000	-1000000	-1000000	-1000000	
11.24	0.1286	131.84	1.162	362.43	-1000000	-1000000	-1000000	-1000000	
11.26	0.1286	131.99	1.162	362.35	-1000000	-1000000	-1000000	-1000000	
11.28	0.1286	131.89	1.162	362.25	-1000000	-1000000	-1000000	-1000000	
11.30	0.1285	131.75	1.163	362.19	-1000000	-1000000	-1000000	-1000000	
11.32	0.1285	131.75	1.163	362.15	-1000000	-1000000	-1000000	-1000000	
11.34	0.1285	131.83	1.162	362.11	-1000000	-1000000	-1000000	-1000000	
11.36	0.1285	131.98	1.162	362.20	-1000000	-1000000	-1000000	-1000000	
11.38	0.1285	132.06	1.162	362.36	-1000000	-1000000	-1000000	-1000000	
11.40	0.1285	131.97	1.162	362.29	-1000000	-1000000	-1000000	-1000000	
11.42	0.1285	131.92	1.163	362.14	-1000000	-1000000	-1000000	-1000000	
11.44	0.1285	131.96	1.163	362.03	-1000000	-1000000	-1000000	-1000000	
11.46	0.1285	131.67	1.162	362.09	-1000000	-1000000	-1000000	-1000000	
11.48	0.1285	131.56	1.161	362.03	-1000000	-1000000	-1000000	-1000000	
11.50	0.1285	131.46	1.161	362.02	-1000000	-1000000	-1000000	-1000000	
11.52	0.1284	131.53	1.161	362.01	-1000000	-1000000	-1000000	-1000000	
11.54	0.1284	131.80	1.161	362.10	-1000000	-1000000	-1000000	-1000000	
11.56	0.1285	131.79	1.162	362.16	-1000000	-1000000	-1000000	-1000000	
11.58	0.1285	131.84	1.163	362.09	-1000000	-1000000	-1000000	-1000000	
11.60	0.1284	131.95	1.162	362.14	-1000000	-1000000	-1000000	-1000000	
11.62	0.1283	131.97	1.162	362.33	-1000000	-1000000	-1000000	-1000000	
11.64	0.1283	131.93	1.161	362.30	-1000000	-1000000	-1000000	-1000000	
11.66	0.1283	131.94	1.161	362.17	-1000000	-1000000	-1000000	-1000000	
11.68	0.1283	132.00	1.161	362.17	-1000000	-1000000	-1000000	-1000000	
11.70	0.1283	131.95	1.162	362.31	-1000000	-1000000	-1000000	-1000000	
11.72	0.1283	131.91	1.162	362.40	-1000000	-1000000	-1000000	-1000000	
11.74	0.1283	131.97	1.162	362.28	-1000000	-1000000	-1000000	-1000000	
11.76	0.1283	131.96	1.162	362.13	-1000000	-1000000	-1000000	-1000000	
11.78	0.1283	131.90	1.161	362.18	-1000000	-1000000	-1000000	-1000000	
11.80	0.1283	131.93	1.160	362.18	-1000000	-1000000	-1000000	-1000000	
11.82	0.1282	132.06	1.160	362.20	-1000000	-1000000	-1000000	-1000000	
11.84	0.1282	132.06	1.160	362.29	-1000000	-1000000	-1000000	-1000000	
11.86	0.1282	131.96	1.160	362.35	-1000000	-1000000	-1000000	-1000000	
11.88	0.1282	131.76	1.160	362.21	-1000000	-1000000	-1000000	-1000000	
11.90	0.1282	131.40	1.161	362.00	-1000000	-1000000	-1000000	-1000000	
11.92	0.1282	131.14	1.162	362.03	-1000000	-1000000	-1000000	-1000000	
11.94	0.1282	131.59	1.162	362.02	-1000000	-1000000	-1000000	-1000000	
11.96	0.1282	131.97	1.162	362.10	-1000000	-1000000	-1000000	-1000000	
11.98	0.1282	131.88	1.161	362.08	-1000000	-1000000	-1000000	-1000000	
12.00	0.1281	131.82	1.160	362.06	-1000000	-1000000	-1000000	-1000000	
12.02	0.1281	131.87	1.160	362.10	-1000000	-1000000	-1000000	-1000000	
12.04	0.1281	132.04	1.160	362.04	-1000000	-1000000	-1000000	-1000000	
12.06	0.1281	132.09	1.159	361.95	-1000000	-1000000	-1000000	-1000000	
12.08	0.1281	132.05	1.159	361.96	-1000000	-1000000	-1000000	-1000000	
12.10	0.1281	132.09	1.160	361.91	-1000000	-1000000	-1000000	-1000000	
12.12	0.1280	131.55	1.159	361.95	-1000000	-1000000	-1000000	-1000000	
12.14	0.1280	130.49	1.160	361.97	-1000000	-1000000	-1000000	-1000000	
12.16	0.1280	129.91	1.160	361.88	-1000000	-1000000	-1000000	-1000000	
12.18	0.1280	129.96	1.160	361.93	-1000000	-1000000	-1000000	-1000000	
12.20	0.1280	130.78	1.161	362.14	-1000000	-1000000	-1000000	-1000000	
12.22	0.1281	131.67	1.161	362.00	-1000000	-1000000	-1000000	-1000000	
12.24	0.1281	132.04	1.162	361.89	-1000000	-1000000	-1000000	-1000000	
12.26	0.1280	132.07	1.161	361.80	-1000000	-1000000	-1000000	-1000000	
12.28	0.1279	131.99	1.161	361.71	-1000000	-1000000	-1000000	-1000000	
12.30	0.1279	131.92	1.160	361.75	-1000000	-1000000	-1000000	-1000000	
12.32	0.1279	131.89	1.159	361.72	-1000000	-1000000	-1000000	-1000000	
12.34	0.1279	131.88	1.159	361.81	-1000000	-1000000	-1000000	-1000000	
12.36	0.1279	131.98	1.159	361.80	-1000000	-1000000	-1000000	-1000000	
12.38	0.1279	132.00	1.159	361.69	-1000000	-1000000	-1000000	-1000000	
12.40	0.1279	131.90	1.159	361.75	-1000000	-1000000	-1000000	-1000000	
12.42	0.1279	131.93	1.159	361.73	-1000000	-1000000	-1000000	-1000000	
12.44	0.1279	132.00	1.159	361.81	-1000000	-1000000	-1000000	-1000000	
12.46	0.1278	131.34	1.159	361.74	-1000000	-1000000	-1000000	-1000000	
12.48	0.1277	130.63	1.159	361.58	-1000000	-1000000	-1000000	-1000000	
12.50	0.1277	130.32	1.159	361.57	-1000000	-1000000	-1000000	-1000000	
12.52	0.1277	130.20	1.159	361.72	-1000000	-1000000	-1000000	-1000000	
12.54	0.1278	130.06	1.159	361.69	-1000000	-1000000	-1000000	-1000000	
12.56	0.1278	130.11	1.159	361.73	-1000000	-1000000	-1000000	-1000000	
12.58	0.1278	130.36	1.158	361.75	-1000000	-1000000	-1000000	-1000000	
12.60	0.1277	130.78	1.158	361.75	-1000000	-1000000	-1000000	-1000000	
12.62	0.1277	131.50	1.158	361.62	-1000000	-1000000	-1000000	-1000000	
12.64	0.1277	131.89	1.158	361.43	-1000000	-1000000	-1000000	-1000000	
12.66	0.1276	131.92	1.159	361.40	-1000000	-1000000	-1000000	-1000000	
12.68	0.1276	131.89	1.159	361.40	-1000000	-1000000	-1000000	-1000000	
12.70	0.1277	131.99	1.159	361.43	-1000000	-1000000	-1000000	-1000000	
12.72	0.1277	131.98	1.159	361.54	-1000000	-1000000	-1000000	-1000000	
12.74	0.1277	131.94	1.159	361.48	-1000000	-1000000	-1000000	-1000000	
12.76	0.1277	132.03	1.159	361.46	-1000000	-1000000	-1000000	-1000000	
12.78	0.1276	132.01	1.159	361.52	-1000000	-1000000	-1000000	-1000000	
12.80	0.1276	131.95	1.159	361.43	-1000000	-1000000	-1000000	-1000000	
12.82	0.1276	131.84	1.159	361.39	-1000000	-1000000	-1000000	-1000000	
12.84	0.1276	131.19	1.159	361.36	-1000000	-1000000	-1000000	-1000000	
12.86	0.1276	130.56	1.158	361.24	-1000000	-1000000	-1000000	-1000000	
12.88	0.1276	130.39	1.158	361.30	-1000000	-1000000	-1000000	-1000000	
12.90	0.1275	130.34	1.158	361.36	-1000000	-1000000	-1000000	-1000000	
12.92	0.1275	130.20	1.158	361.42	-1000000	-1000000	-1000000	-1000000	
12.94	0.1275	130.68	1.159	361.45	-1000000	-1000000	-1000000	-1000000	
12.96	0.1275	131.50	1.159	361.35	-1000000	-1000000	-1000000	-1000000	
12.98	0.1274	131.96	1.159	361.18	-1000000	-1000000	-1000000	-1000000	
