Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
12.70	0.1458	534.75	1.175	364.08	-1000000	-1000000	-1000000	-1000000	
12.72	0.1461	593.25	1.178	363.89	-1000000	-1000000	-1000000	-1000000	
12.74	0.1466	653.93	1.180	363.69	-1000000	-1000000	-1000000	-1000000	
12.76	0.1470	717.07	1.183	363.65	-1000000	-1000000	-1000000	-1000000	
12.78	0.1474	782.82	1.186	363.58	-1000000	-1000000	-1000000	-1000000	
12.80	0.1478	850.87	1.189	363.58	-1000000	-1000000	-1000000	-1000000	
12.82	0.1482	921.29	1.192	363.67	-1000000	-1000000	-1000000	-1000000	
12.84	0.1486	994.05	1.195	363.77	-1000000	-1000000	-1000000	-1000000	
12.86	0.1491	1069.1	1.198	363.61	-1000000	-1000000	-1000000	-1000000	
12.88	0.1496	1146.7	1.201	363.39	-1000000	-1000000	-1000000	-1000000	
12.90	0.1502	1226.5	1.204	363.44	-1000000	-1000000	-1000000	-1000000	
12.92	0.1507	1308.4	1.208	363.52	-1000000	-1000000	-1000000	-1000000	
12.94	0.1513	1392.2	1.212	363.46	-1000000	-1000000	-1000000	-1000000	
12.96	0.1519	1478.1	1.215	363.38	-1000000	-1000000	-1000000	-1000000	
12.98	0.1525	1566.0	1.219	363.37	-1000000	-1000000	-1000000	-1000000	
13.00	0.1531	1656.0	1.223	363.42	-1000000	-1000000	-1000000	-1000000	
13.02	0.1537	1747.4	1.228	363.24	-1000000	-1000000	-1000000	-1000000	
13.04	0.1544	1840.6	1.232	362.91	-1000000	-1000000	-1000000	-1000000	
13.06	0.1551	1935.1	1.236	362.94	-1000000	-1000000	-1000000	-1000000	
13.08	0.1558	2030.8	1.241	363.01	-1000000	-1000000	-1000000	-1000000	
13.10	0.1565	2128.2	1.245	362.98	-1000000	-1000000	-1000000	-1000000	
13.12	0.1573	2227.6	1.250	363.01	-1000000	-1000000	-1000000	-1000000	
13.14	0.1581	2328.2	1.255	362.96	-1000000	-1000000	-1000000	-1000000	
13.16	0.1589	2430.3	1.260	362.97	-1000000	-1000000	-1000000	-1000000	
13.18	0.1598	2533.7	1.265	363.11	-1000000	-1000000	-1000000	-1000000	
13.20	0.1608	2638.1	1.270	363.10	-1000000	-1000000	-1000000	-1000000	
13.22	0.1617	2743.4	1.276	363.00	-1000000	-1000000	-1000000	-1000000	
13.24	0.1626	2849.3	1.281	362.95	-1000000	-1000000	-1000000	-1000000	
13.26	0.1636	2956.0	1.287	362.99	-1000000	-1000000	-1000000	-1000000	
13.28	0.1647	3063.7	1.292	362.95	-1000000	-1000000	-1000000	-1000000	
13.30	0.1659	3171.6	1.298	362.81	-1000000	-1000000	-1000000	-1000000	
13.32	0.1671	3278.5	1.304	362.59	-1000000	-1000000	-1000000	-1000000	
13.34	0.1683	3384.6	1.310	362.43	-1000000	-1000000	-1000000	-1000000	
13.36	0.1697	3489.4	1.316	362.26	-1000000	-1000000	-1000000	-1000000	
13.38	0.1713	3592.4	1.323	362.12	-1000000	-1000000	-1000000	-1000000	
13.40	0.1731	3693.4	1.329	362.00	-1000000	-1000000	-1000000	-1000000	
13.42	0.1751	3791.3	1.335	361.97	-1000000	-1000000	-1000000	-1000000	
13.44	0.1774	3885.6	1.342	362.02	-1000000	-1000000	-1000000	-1000000	
13.46	0.1799	3975.1	1.349	362.01	-1000000	-1000000	-1000000	-1000000	
13.48	0.1827	4058.3	1.356	362.01	-1000000	-1000000	-1000000	-1000000	
13.50	0.1858	4135.1	1.363	361.99	-1000000	-1000000	-1000000	-1000000	
13.52	0.1892	4205.7	1.370	362.03	-1000000	-1000000	-1000000	-1000000	
13.54	0.1929	4270.1	1.377	362.16	-1000000	-1000000	-1000000	-1000000	
13.56	0.1969	4328.3	1.385	362.05	-1000000	-1000000	-1000000	-1000000	
13.58	0.2010	4380.0	1.392	361.81	-1000000	-1000000	-1000000	-1000000	
13.60	0.2054	4426.7	1.400	361.83	-1000000	-1000000	-1000000	-1000000	
13.62	0.2099	4469.1	1.408	361.78	-1000000	-1000000	-1000000	-1000000	
13.64	0.2145	4508.0	1.415	361.68	-1000000	-1000000	-1000000	-1000000	
13.66	0.2192	4543.6	1.423	361.71	-1000000	-1000000	-1000000	-1000000	
13.68	0.2240	4576.5	1.431	361.64	-1000000	-1000000	-1000000	-1000000	
13.70	0.2290	4607.3	1.440	361.60	-1000000	-1000000	-1000000	-1000000	
13.72	0.2342	4636.4	1.448	361.60	-1000000	-1000000	-1000000	-1000000	
13.74	0.2394	4664.2	1.456	361.59	-1000000	-1000000	-1000000	-1000000	
13.76	0.2446	4691.0	1.465	361.64	-1000000	-1000000	-1000000	-1000000	
13.78	0.2500	4716.9	1.474	361.62	-1000000	-1000000	-1000000	-1000000	
13.80	0.2554	4742.3	1.482	361.52	-1000000	-1000000	-1000000	-1000000	
13.82	0.2609	4766.8	1.491	361.50	-1000000	-1000000	-1000000	-1000000	
13.84	0.2664	4790.0	1.501	361.41	-1000000	-1000000	-1000000	-1000000	
13.86	0.2720	4813.0	1.510	361.54	-1000000	-1000000	-1000000	-1000000	
13.88	0.2777	4835.9	1.519	361.68	-1000000	-1000000	-1000000	-1000000	
13.90	0.2836	4858.2	1.529	361.72	-1000000	-1000000	-1000000	-1000000	
13.92	0.2894	4880.2	1.538	361.70	-1000000	-1000000	-1000000	-1000000	
13.94	0.2954	4901.8	1.548	361.70	-1000000	-1000000	-1000000	-1000000	
13.96	0.3013	4922.8	1.557	361.58	-1000000	-1000000	-1000000	-1000000	
13.98	0.3074	4943.1	1.567	361.30	-1000000	-1000000	-1000000	-1000000	
14.00	0.3135	4963.7	1.577	361.12	-1000000	-1000000	-1000000	-1000000	
14.02	0.3197	4984.5	1.587	361.09	-1000000	-1000000	-1000000	-1000000	
14.04	0.3259	5004.4	1.598	361.08	-1000000	-1000000	-1000000	-1000000	
14.06	0.3322	5024.0	1.608	361.02	-1000000	-1000000	-1000000	-1000000	
14.08	0.3385	5044.1	1.619	360.95	-1000000	-1000000	-1000000	-1000000	
14.10	0.3449	5063.7	1.630	361.00	-1000000	-1000000	-1000000	-1000000	
14.12	0.3514	5082.8	1.640	361.09	-1000000	-1000000	-1000000	-1000000	
14.14	0.3580	5102.5	1.651	361.05	-1000000	-1000000	-1000000	-1000000	
14.16	0.3646	5122.2	1.662	360.97	-1000000	-1000000	-1000000	-1000000	
14.18	0.3714	5141.6	1.673	360.95	-1000000	-1000000	-1000000	-1000000	
14.20	0.3780	5160.9	1.684	360.90	-1000000	-1000000	-1000000	-1000000	
14.22	0.3848	5179.6	1.696	360.86	-1000000	-1000000	-1000000	-1000000	
14.24	0.3917	5198.2	1.707	360.72	-1000000	-1000000	-1000000	-1000000	
14.26	0.3987	5217.3	1.719	360.69	-1000000	-1000000	-1000000	-1000000	
14.28	0.4057	5236.3	1.730	360.67	-1000000	-1000000	-1000000	-1000000	
14.30	0.4128	5255.2	1.742	360.70	-1000000	-1000000	-1000000	-1000000	
14.32	0.4199	5273.8	1.754	360.82	-1000000	-1000000	-1000000	-1000000	
14.34	0.4271	5292.0	1.766	360.86	-1000000	-1000000	-1000000	-1000000	
14.36	0.4344	5310.0	1.778	360.69	-1000000	-1000000	-1000000	-1000000	
14.38	0.4417	5328.2	1.791	360.52	-1000000	-1000000	-1000000	-1000000	
14.40	0.4492	5346.5	1.803	360.30	-1000000	-1000000	-1000000	-1000000	
14.42	0.4566	5364.6	1.816	360.23	-1000000	-1000000	-1000000	-1000000	
14.44	0.4641	5383.0	1.828	360.36	-1000000	-1000000	-1000000	-1000000	
14.46	0.4717	5401.3	1.841	360.35	-1000000	-1000000	-1000000	-1000000	
14.48	0.4793	5419.8	1.854	360.27	-1000000	-1000000	-1000000	-1000000	
14.50	0.4871	5437.6	1.867	360.37	-1000000	-1000000	-1000000	-1000000	
14.52	0.4949	5455.2	1.880	360.51	-1000000	-1000000	-1000000	-1000000	
14.54	0.5028	5473.0	1.893	360.52	-1000000	-1000000	-1000000	-1000000	
14.56	0.5108	5490.8	1.907	360.61	-1000000	-1000000	-1000000	-1000000	
14.58	0.5189	5508.5	1.920	360.70	-1000000	-1000000	-1000000	-1000000	
14.60	0.5270	5526.2	1.934	360.47	-1000000	-1000000	-1000000	-1000000	
14.62	0.5351	5543.4	1.948	360.22	-1000000	-1000000	-1000000	-1000000	
14.64	0.5432	5561.0	1.962	360.09	-1000000	-1000000	-1000000	-1000000	
14.66	0.5515	5578.6	1.976	360.02	-1000000	-1000000	-1000000	-1000000	
14.68	0.5600	5596.2	1.990	360.02	-1000000	-1000000	-1000000	-1000000	
14.70	0.5685	5614.0	2.004	360.03	-1000000	-1000000	-1000000	-1000000	
14.72	0.5770	5631.7	2.018	359.92	-1000000	-1000000	-1000000	-1000000	
14.74	0.5856	5649.2	2.032	359.75	-1000000	-1000000	-1000000	-1000000	
14.76	0.5942	5666.3	2.047	359.63	-1000000	-1000000	-1000000	-1000000	
14.78	0.6030	5683.2	2.062	359.58	-1000000	-1000000	-1000000	-1000000	
14.80	0.6118	5700.5	2.077	359.53	-1000000	-1000000	-1000000	-1000000	
14.82	0.6207	5717.7	2.092	359.71	-1000000	-1000000	-1000000	-1000000	
14.84	0.6296	5734.6	2.107	359.91	-1000000	-1000000	-1000000	-1000000	
14.86	0.6387	5751.5	2.122	360.03	-1000000	-1000000	-1000000	-1000000	
14.88	0.6478	5767.9	2.137	359.97	-1000000	-1000000	-1000000	-1000000	
14.90	0.6571	5784.0	2.153	359.88	-1000000	-1000000	-1000000	-1000000	
14.92	0.6664	5800.3	2.168	359.84	-1000000	-1000000	-1000000	-1000000	
14.94	0.6757	5816.8	2.184	359.68	-1000000	-1000000	-1000000	-1000000	
14.96	0.6851	5833.6	2.200	359.44	-1000000	-1000000	-1000000	-1000000	
14.98	0.6946	5850.4	2.215	359.33	-1000000	-1000000	-1000000	-1000000	
15.00	0.7041	5866.6	2.231	359.38	-1000000	-1000000	-1000000	-1000000	
15.02	0.7138	5882.7	2.247	359.32	-1000000	-1000000	-1000000	-1000000	
15.04	0.7237	5899.2	2.264	359.10	-1000000	-1000000	-1000000	-1000000	
15.06	0.7336	5915.5	2.280	359.04	-1000000	-1000000	-1000000	-1000000	
15.08	0.7435	5931.3	2.297	359.09	-1000000	-1000000	-1000000	-1000000	
15.10	0.7535	5947.0	2.313	359.22	-1000000	-1000000	-1000000	-1000000	
15.12	0.7636	5962.8	2.330	359.34	-1000000	-1000000	-1000000	-1000000	
15.14	0.7739	5978.3	2.347	359.42	-1000000	-1000000	-1000000	-1000000	
15.16	0.7843	5993.7	2.364	359.41	-1000000	-1000000	-1000000	-1000000	
15.18	0.7948	6009.2	2.381	359.35	-1000000	-1000000	-1000000	-1000000	
15.20	0.8054	6024.5	2.398	359.52	-1000000	-1000000	-1000000	-1000000	
15.22	0.8160	6039.4	2.416	359.76	-1000000	-1000000	-1000000	-1000000	
15.24	0.8266	6054.0	2.433	359.87	-1000000	-1000000	-1000000	-1000000	
15.26	0.8372	6068.2	2.451	359.86	-1000000	-1000000	-1000000	-1000000	
15.28	0.8479	6081.7	2.468	359.78	-1000000	-1000000	-1000000	-1000000	
15.30	0.8588	6094.9	2.486	359.79	-1000000	-1000000	-1000000	-1000000	
15.32	0.8698	6108.0	2.504	359.80	-1000000	-1000000	-1000000	-1000000	
15.34	0.8809	6121.5	2.522	359.76	-1000000	-1000000	-1000000	-1000000	
15.36	0.8921	6134.8	2.540	359.94	-1000000	-1000000	-1000000	-1000000	
15.38	0.9034	6147.4	2.558	359.93	-1000000	-1000000	-1000000	-1000000	
15.40	0.9148	6160.4	2.577	359.95	-1000000	-1000000	-1000000	-1000000	
15.42	0.9263	6173.7	2.595	360.13	-1000000	-1000000	-1000000	-1000000	
15.44	0.9378	6186.9	2.614	360.34	-1000000	-1000000	-1000000	-1000000	
15.46	0.9494	6200.0	2.633	360.55	-1000000	-1000000	-1000000	-1000000	
15.48	0.9612	6213.5	2.652	360.64	-1000000	-1000000	-1000000	-1000000	
15.50	0.9730	6227.3	2.671	360.80	-1000000	-1000000	-1000000	-1000000	
15.52	0.9850	6241.0	2.690	360.90	-1000000	-1000000	-1000000	-1000000	
15.54	0.9971	6254.5	2.709	360.76	-1000000	-1000000	-1000000	-1000000	
15.56	1.009	6268.4	2.729	360.64	-1000000	-1000000	-1000000	-1000000	
15.58	1.022	6281.6	2.748	360.68	-1000000	-1000000	-1000000	-1000000	
15.60	1.034	6294.6	2.768	360.70	-1000000	-1000000	-1000000	-1000000	
15.62	1.046	6308.1	2.787	360.72	-1000000	-1000000	-1000000	-1000000	
15.64	1.059	6321.8	2.807	360.78	-1000000	-1000000	-1000000	-1000000	
15.66	1.071	6335.1	2.827	360.72	-1000000	-1000000	-1000000	-1000000	
15.68	1.084	6348.2	2.847	360.65	-1000000	-1000000	-1000000	-1000000	
15.70	1.097	6361.5	2.868	360.63	-1000000	-1000000	-1000000	-1000000	
15.72	1.110	6374.4	2.888	360.64	-1000000	-1000000	-1000000	-1000000	
15.74	1.123	6387.2	2.908	360.64	-1000000	-1000000	-1000000	-1000000	
15.76	1.136	6400.1	2.929	360.69	-1000000	-1000000	-1000000	-1000000	
15.78	1.150	6412.9	2.950	360.71	-1000000	-1000000	-1000000	-1000000	
15.80	1.163	6425.3	2.970	360.62	-1000000	-1000000	-1000000	-1000000	
15.82	1.176	6437.7	2.991	360.57	-1000000	-1000000	-1000000	-1000000	
15.84	1.190	6450.2	3.013	360.58	-1000000	-1000000	-1000000	-1000000	
15.86	1.204	6462.4	3.034	360.61	-1000000	-1000000	-1000000	-1000000	
15.88	1.217	6474.5	3.055	360.82	-1000000	-1000000	-1000000	-1000000	
15.90	1.231	6486.2	3.076	361.16	-1000000	-1000000	-1000000	-1000000	
15.92	1.245	6497.8	3.098	361.26	-1000000	-1000000	-1000000	-1000000	
15.94	1.260	6509.5	3.120	361.22	-1000000	-1000000	-1000000	-1000000	
15.96	1.274	6521.3	3.141	361.15	-1000000	-1000000	-1000000	-1000000	
15.98	1.288	6532.8	3.163	360.92	-1000000	-1000000	-1000000	-1000000	
16.00	1.303	6544.2	3.185	360.64	-1000000	-1000000	-1000000	-1000000	
16.02	1.317	6555.9	3.207	360.51	-1000000	-1000000	-1000000	-1000000	
16.04	1.332	6567.3	3.230	360.38	-1000000	-1000000	-1000000	-1000000	
16.06	1.347	6578.3	3.252	360.49	-1000000	-1000000	-1000000	-1000000	
16.08	1.361	6589.3	3.275	360.72	-1000000	-1000000	-1000000	-1000000	
16.10	1.376	6600.4	3.297	360.70	-1000000	-1000000	-1000000	-1000000	
16.12	1.392	6611.8	3.320	360.62	-1000000	-1000000	-1000000	-1000000	
16.14	1.407	6622.8	3.343	360.65	-1000000	-1000000	-1000000	-1000000	
16.16	1.422	6633.8	3.366	360.62	-1000000	-1000000	-1000000	-1000000	
16.18	1.437	6644.6	3.389	360.60	-1000000	-1000000	-1000000	-1000000	
16.20	1.453	6655.4	3.412	360.63	-1000000	-1000000	-1000000	-1000000	
16.22	1.469	6666.0	3.435	360.77	-1000000	-1000000	-1000000	-1000000	
16.24	1.485	6676.1	3.459	360.81	-1000000	-1000000	-1000000	-1000000	
16.26	1.500	6686.3	3.483	360.94	-1000000	-1000000	-1000000	-1000000	
16.28	1.517	6696.7	3.506	360.96	-1000000	-1000000	-1000000	-1000000	
16.30	1.533	6707.0	3.530	360.84	-1000000	-1000000	-1000000	-1000000	
16.32	1.549	6717.0	3.554	360.59	-1000000	-1000000	-1000000	-1000000	
16.34	1.566	6727.1	3.578	360.56	-1000000	-1000000	-1000000	-1000000	
16.36	1.582	6737.0	3.602	360.61	-1000000	-1000000	-1000000	-1000000	
16.38	1.599	6746.3	3.626	360.54	-1000000	-1000000	-1000000	-1000000	
16.40	1.616	6755.8	3.651	360.64	-1000000	-1000000	-1000000	-1000000	
16.42	1.633	6765.3	3.676	360.77	-1000000	-1000000	-1000000	-1000000	
16.44	1.650	6774.3	3.700	360.69	-1000000	-1000000	-1000000	-1000000	
16.46	1.667	6783.1	3.725	360.75	-1000000	-1000000	-1000000	-1000000	
16.48	1.684	6792.3	3.750	360.86	-1000000	-1000000	-1000000	-1000000	
16.50	1.702	6801.2	3.775	360.95	-1000000	-1000000	-1000000	-1000000	
16.52	1.719	6809.9	3.800	361.01	-1000000	-1000000	-1000000	-1000000	
16.54	1.737	6819.2	3.825	361.08	-1000000	-1000000	-1000000	-1000000	
16.56	1.755	6828.4	3.850	360.97	-1000000	-1000000	-1000000	-1000000	
16.58	1.773	6837.3	3.876	360.86	-1000000	-1000000	-1000000	-1000000	
16.60	1.791	6845.6	3.901	360.85	-1000000	-1000000	-1000000	-1000000	
16.62	1.809	6854.1	3.927	360.67	-1000000	-1000000	-1000000	-1000000	
16.64	1.828	6862.6	3.953	360.58	-1000000	-1000000	-1000000	-1000000	
16.66	1.846	6870.6	3.979	360.59	-1000000	-1000000	-1000000	-1000000	
16.68	1.865	6878.8	4.005	360.58	-1000000	-1000000	-1000000	-1000000	
16.70	1.884	6887.0	4.031	360.67	-1000000	-1000000	-1000000	-1000000	
16.72	1.903	6895.0	4.058	360.85	-1000000	-1000000	-1000000	-1000000	
16.74	1.922	6902.4	4.084	360.98	-1000000	-1000000	-1000000	-1000000	
16.76	1.941	6909.9	4.111	360.93	-1000000	-1000000	-1000000	-1000000	
16.78	1.960	6917.3	4.138	360.99	-1000000	-1000000	-1000000	-1000000	
16.80	1.980	6924.2	4.164	360.98	-1000000	-1000000	-1000000	-1000000	
16.82	2.000	6931.4	4.191	361.15	-1000000	-1000000	-1000000	-1000000	
16.84	2.019	6938.8	4.218	361.38	-1000000	-1000000	-1000000	-1000000	
16.86	2.039	6946.2	4.246	361.21	-1000000	-1000000	-1000000	-1000000	
16.88	2.059	6953.1	4.273	361.04	-1000000	-1000000	-1000000	-1000000	
16.90	2.080	6959.8	4.300	361.11	-1000000	-1000000	-1000000	-1000000	
16.92	2.100	6966.5	4.328	361.25	-1000000	-1000000	-1000000	-1000000	
16.94	2.121	6973.0	4.355	361.25	-1000000	-1000000	-1000000	-1000000	
16.96	2.141	6979.6	4.383	361.04	-1000000	-1000000	-1000000	-1000000	
16.98	2.162	6985.9	4.411	360.85	-1000000	-1000000	-1000000	-1000000	
17.00	2.183	6992.0	4.439	360.96	-1000000	-1000000	-1000000	-1000000	
17.02	2.204	6998.3	4.467	360.91	-1000000	-1000000	-1000000	-1000000	
17.04	2.226	7004.5	4.495	360.98	-1000000	-1000000	-1000000	-1000000	
17.06	2.247	7010.1	4.524	361.26	-1000000	-1000000	-1000000	-1000000	
17.08	2.269	7015.7	4.552	361.39	-1000000	-1000000	-1000000	-1000000	
17.10	2.290	7021.4	4.581	361.17	-1000000	-1000000	-1000000	-1000000	
17.12	2.312	7026.8	4.610	361.13	-1000000	-1000000	-1000000	-1000000	
17.14	2.334	7032.3	4.639	361.30	-1000000	-1000000	-1000000	-1000000	
17.16	2.357	7038.1	4.668	361.35	-1000000	-1000000	-1000000	-1000000	
17.18	2.379	7043.3	4.697	361.32	-1000000	-1000000	-1000000	-1000000	
17.20	2.402	7048.7	4.726	361.51	-1000000	-1000000	-1000000	-1000000	
17.22	2.425	7053.9	4.755	361.68	-1000000	-1000000	-1000000	-1000000	
17.24	2.447	7058.6	4.785	361.75	-1000000	-1000000	-1000000	-1000000	
17.26	2.471	7063.0	4.814	361.69	-1000000	-1000000	-1000000	-1000000	
17.28	2.494	7067.3	4.844	361.55	-1000000	-1000000	-1000000	-1000000	
17.30	2.517	7071.2	4.874	361.50	-1000000	-1000000	-1000000	-1000000	
17.32	2.541	7075.1	4.904	361.41	-1000000	-1000000	-1000000	-1000000	
17.34	2.565	7079.2	4.934	361.21	-1000000	-1000000	-1000000	-1000000	
17.36	2.589	7083.1	4.964	361.31	-1000000	-1000000	-1000000	-1000000	
17.38	2.613	7087.4	4.994	361.63	-1000000	-1000000	-1000000	-1000000	
17.40	2.637	7091.6	5.025	361.85	-1000000	-1000000	-1000000	-1000000	
17.42	2.662	7095.1	5.055	361.81	-1000000	-1000000	-1000000	-1000000	
17.44	2.687	7098.3	5.086	361.70	-1000000	-1000000	-1000000	-1000000	
17.46	2.711	7101.7	5.117	361.76	-1000000	-1000000	-1000000	-1000000	
17.48	2.737	7104.8	5.148	361.95	-1000000	-1000000	-1000000	-1000000	
17.50	2.762	7107.7	5.179	362.16	-1000000	-1000000	-1000000	-1000000	
17.52	2.787	7110.4	5.210	362.26	-1000000	-1000000	-1000000	-1000000	
17.54	2.813	7113.3	5.241	362.38	-1000000	-1000000	-1000000	-1000000	
17.56	2.839	7116.5	5.272	362.60	-1000000	-1000000	-1000000	-1000000	
17.58	2.865	7119.2	5.304	362.67	-1000000	-1000000	-1000000	-1000000	
17.60	2.891	7121.6	5.335	362.56	-1000000	-1000000	-1000000	-1000000	
17.62	2.917	7124.0	5.367	362.38	-1000000	-1000000	-1000000	-1000000	
17.64	2.944	7126.6	5.399	362.15	-1000000	-1000000	-1000000	-1000000	
17.66	2.971	7128.9	5.431	362.12	-1000000	-1000000	-1000000	-1000000	
17.68	2.997	7131.0	5.463	362.34	-1000000	-1000000	-1000000	-1000000	
17.70	3.025	7132.8	5.495	362.48	-1000000	-1000000	-1000000	-1000000	
17.72	3.052	7134.5	5.527	362.58	-1000000	-1000000	-1000000	-1000000	
17.74	3.080	7136.3	5.560	362.61	-1000000	-1000000	-1000000	-1000000	
17.76	3.107	7137.8	5.592	362.69	-1000000	-1000000	-1000000	-1000000	
17.78	3.135	7138.9	5.625	362.82	-1000000	-1000000	-1000000	-1000000	
17.80	3.163	7140.1	5.658	362.89	-1000000	-1000000	-1000000	-1000000	
17.82	3.192	7141.2	5.691	363.12	-1000000	-1000000	-1000000	-1000000	
17.84	3.221	7142.4	5.724	363.17	-1000000	-1000000	-1000000	-1000000	
17.86	3.249	7143.1	5.757	363.12	-1000000	-1000000	-1000000	-1000000	
17.88	3.278	7143.9	5.791	363.15	-1000000	-1000000	-1000000	-1000000	
17.90	3.308	7144.7	5.824	363.18	-1000000	-1000000	-1000000	-1000000	
17.92	3.337	7145.0	5.858	363.22	-1000000	-1000000	-1000000	-1000000	
17.94	3.367	7144.6	5.891	363.26	-1000000	-1000000	-1000000	-1000000	
17.96	3.396	7143.8	5.925	363.17	-1000000	-1000000	-1000000	-1000000	
17.98	3.427	7143.4	5.959	363.15	-1000000	-1000000	-1000000	-1000000	
18.00	3.457	7143.1	5.993	363.31	-1000000	-1000000	-1000000	-1000000	
18.02	3.487	7142.5	6.027	363.41	-1000000	-1000000	-1000000	-1000000	
18.04	3.518	7141.5	6.061	363.54	-1000000	-1000000	-1000000	-1000000	
18.06	3.549	7140.0	6.096	363.75	-1000000	-1000000	-1000000	-1000000	
18.08	3.580	7138.4	6.130	363.99	-1000000	-1000000	-1000000	-1000000	
18.10	3.611	7136.7	6.165	364.28	-1000000	-1000000	-1000000	-1000000	
18.12	3.643	7135.0	6.199	364.40	-1000000	-1000000	-1000000	-1000000	
18.14	3.675	7133.2	6.234	364.40	-1000000	-1000000	-1000000	-1000000	
18.16	3.707	7131.0	6.269	364.51	-1000000	-1000000	-1000000	-1000000	
18.18	3.739	7128.5	6.304	364.52	-1000000	-1000000	-1000000	-1000000	
18.20	3.771	7126.1	6.340	364.57	-1000000	-1000000	-1000000	-1000000	
18.22	3.804	7123.6	6.375	364.74	-1000000	-1000000	-1000000	-1000000	
18.24	3.837	7120.7	6.410	364.90	-1000000	-1000000	-1000000	-1000000	
18.26	3.870	7117.4	6.446	364.93	-1000000	-1000000	-1000000	-1000000	
18.28	3.903	7113.9	6.482	365.04	-1000000	-1000000	-1000000	-1000000	
18.30	3.937	7110.5	6.517	365.14	-1000000	-1000000	-1000000	-1000000	
18.32	3.971	7106.6	6.553	365.12	-1000000	-1000000	-1000000	-1000000	
18.34	4.005	7102.2	6.589	365.24	-1000000	-1000000	-1000000	-1000000	
18.36	4.039	7097.4	6.625	365.29	-1000000	-1000000	-1000000	-1000000	
18.38	4.074	7092.5	6.662	365.27	-1000000	-1000000	-1000000	-1000000	
18.40	4.108	7087.5	6.698	365.41	-1000000	-1000000	-1000000	-1000000	
18.42	4.143	7082.0	6.735	365.56	-1000000	-1000000	-1000000	-1000000	
18.44	4.178	7076.4	6.771	365.64	-1000000	-1000000	-1000000	-1000000	
18.46	4.214	7070.8	6.808	365.80	-1000000	-1000000	-1000000	-1000000	
18.48	4.249	7064.6	6.845	365.90	-1000000	-1000000	-1000000	-1000000	
18.50	4.285	7058.0	6.882	366.09	-1000000	-1000000	-1000000	-1000000	
18.52	4.321	7051.3	6.919	366.22	-1000000	-1000000	-1000000	-1000000	
18.54	4.357	7044.0	6.957	366.31	-1000000	-1000000	-1000000	-1000000	
18.56	4.394	7036.1	6.994	366.49	-1000000	-1000000	-1000000	-1000000	
18.58	4.430	7028.0	7.031	366.86	-1000000	-1000000	-1000000	-1000000	
18.60	4.467	7019.3	7.069	366.97	-1000000	-1000000	-1000000	-1000000	
18.62	4.504	7010.1	7.107	367.06	-1000000	-1000000	-1000000	-1000000	
18.64	4.541	7000.4	7.145	367.27	-1000000	-1000000	-1000000	-1000000	
18.66	4.579	6990.5	7.183	367.48	-1000000	-1000000	-1000000	-1000000	
18.68	4.617	6980.6	7.220	367.61	-1000000	-1000000	-1000000	-1000000	
18.70	4.655	6970.3	7.259	367.71	-1000000	-1000000	-1000000	-1000000	
18.72	4.693	6959.1	7.297	367.85	-1000000	-1000000	-1000000	-1000000	
18.74	4.731	6947.1	7.336	367.95	-1000000	-1000000	-1000000	-1000000	
18.76	4.769	6934.3	7.374	368.11	-1000000	-1000000	-1000000	-1000000	
18.78	4.808	6921.1	7.413	368.64	-1000000	-1000000	-1000000	-1000000	
18.80	4.847	6907.6	7.452	369.06	-1000000	-1000000	-1000000	-1000000	
18.82	4.886	6893.8	7.491	369.22	-1000000	-1000000	-1000000	-1000000	
18.84	4.926	6879.6	7.530	369.41	-1000000	-1000000	-1000000	-1000000	
18.86	4.966	6864.6	7.569	369.62	-1000000	-1000000	-1000000	-1000000	
18.88	5.005	6848.5	7.608	369.85	-1000000	-1000000	-1000000	-1000000	
18.90	5.045	6831.7	7.647	370.08	-1000000	-1000000	-1000000	-1000000	
18.92	5.086	6814.3	7.687	370.30	-1000000	-1000000	-1000000	-1000000	
18.94	5.126	6796.4	7.727	370.48	-1000000	-1000000	-1000000	-1000000	
18.96	5.167	6777.5	7.766	370.71	-1000000	-1000000	-1000000	-1000000	
18.98	5.208	6757.6	7.806	370.89	-1000000	-1000000	-1000000	-1000000	
19.00	5.249	6737.4	7.846	371.06	-1000000	-1000000	-1000000	-1000000	
19.02	5.290	6716.1	7.886	371.40	-1000000	-1000000	-1000000	-1000000	
19.04	5.331	6693.5	7.926	371.70	-1000000	-1000000	-1000000	-1000000	
19.06	5.373	6670.1	7.967	372.01	-1000000	-1000000	-1000000	-1000000	
19.08	5.415	6646.1	8.008	372.28	-1000000	-1000000	-1000000	-1000000	
19.10	5.457	6620.6	8.048	372.48	-1000000	-1000000	-1000000	-1000000	
19.12	5.499	6594.0	8.089	372.91	-1000000	-1000000	-1000000	-1000000	
19.14	5.541	6566.8	8.130	373.30	-1000000	-1000000	-1000000	-1000000	
19.16	5.584	6538.7	8.171	373.61	-1000000	-1000000	-1000000	-1000000	
19.18	5.627	6508.9	8.212	373.92	-1000000	-1000000	-1000000	-1000000	
19.20	5.670	6477.6	8.253	374.39	-1000000	-1000000	-1000000	-1000000	
19.22	5.713	6445.0	8.294	374.72	-1000000	-1000000	-1000000	-1000000	
