Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
12.70	0.01733	723.34	1.183	350.07	-1000000	-1000000	-1000000	-1000000	
12.72	0.01783	790.05	1.185	349.83	-1000000	-1000000	-1000000	-1000000	
12.74	0.01838	859.40	1.188	349.89	-1000000	-1000000	-1000000	-1000000	
12.76	0.01893	931.11	1.191	349.96	-1000000	-1000000	-1000000	-1000000	
12.78	0.01947	1005.6	1.194	349.99	-1000000	-1000000	-1000000	-1000000	
12.80	0.02003	1082.7	1.197	349.98	-1000000	-1000000	-1000000	-1000000	
12.82	0.02061	1162.7	1.201	350.01	-1000000	-1000000	-1000000	-1000000	
12.84	0.02120	1244.9	1.204	350.09	-1000000	-1000000	-1000000	-1000000	
12.86	0.02179	1329.7	1.208	350.18	-1000000	-1000000	-1000000	-1000000	
12.88	0.02243	1417.1	1.211	350.15	-1000000	-1000000	-1000000	-1000000	
12.90	0.02310	1506.7	1.215	350.08	-1000000	-1000000	-1000000	-1000000	
12.92	0.02376	1598.5	1.219	349.95	-1000000	-1000000	-1000000	-1000000	
12.94	0.02438	1692.6	1.223	350.01	-1000000	-1000000	-1000000	-1000000	
12.96	0.02502	1789.0	1.227	349.93	-1000000	-1000000	-1000000	-1000000	
12.98	0.02570	1887.5	1.231	349.79	-1000000	-1000000	-1000000	-1000000	
13.00	0.02641	1988.3	1.236	349.69	-1000000	-1000000	-1000000	-1000000	
13.02	0.02716	2091.3	1.240	349.65	-1000000	-1000000	-1000000	-1000000	
13.04	0.02793	2196.9	1.245	349.37	-1000000	-1000000	-1000000	-1000000	
13.06	0.02875	2304.6	1.250	349.03	-1000000	-1000000	-1000000	-1000000	
13.08	0.02957	2414.0	1.254	348.94	-1000000	-1000000	-1000000	-1000000	
13.10	0.03037	2525.3	1.259	349.11	-1000000	-1000000	-1000000	-1000000	
13.12	0.03116	2638.8	1.264	349.35	-1000000	-1000000	-1000000	-1000000	
13.14	0.03198	2753.9	1.270	349.47	-1000000	-1000000	-1000000	-1000000	
13.16	0.03280	2870.3	1.275	349.49	-1000000	-1000000	-1000000	-1000000	
13.18	0.03371	2988.1	1.280	349.33	-1000000	-1000000	-1000000	-1000000	
13.20	0.03466	3106.9	1.286	349.28	-1000000	-1000000	-1000000	-1000000	
13.22	0.03564	3226.5	1.292	349.54	-1000000	-1000000	-1000000	-1000000	
13.24	0.03665	3347.4	1.298	349.92	-1000000	-1000000	-1000000	-1000000	
13.26	0.03768	3468.7	1.304	350.13	-1000000	-1000000	-1000000	-1000000	
13.28	0.03873	3589.6	1.310	350.08	-1000000	-1000000	-1000000	-1000000	
13.30	0.03981	3710.6	1.316	350.24	-1000000	-1000000	-1000000	-1000000	
13.32	0.04088	3832.0	1.322	350.63	-1000000	-1000000	-1000000	-1000000	
13.34	0.04196	3954.0	1.328	350.80	-1000000	-1000000	-1000000	-1000000	
13.36	0.04310	4077.2	1.335	350.78	-1000000	-1000000	-1000000	-1000000	
13.38	0.04438	4201.7	1.342	350.67	-1000000	-1000000	-1000000	-1000000	
13.40	0.04580	4327.8	1.349	350.75	-1000000	-1000000	-1000000	-1000000	
13.42	0.04725	4455.1	1.355	350.83	-1000000	-1000000	-1000000	-1000000	
13.44	0.04871	4582.1	1.362	350.87	-1000000	-1000000	-1000000	-1000000	
13.46	0.05035	4708.8	1.369	350.94	-1000000	-1000000	-1000000	-1000000	
13.48	0.05220	4834.6	1.377	350.77	-1000000	-1000000	-1000000	-1000000	
13.50	0.05430	4958.7	1.384	350.69	-1000000	-1000000	-1000000	-1000000	
13.52	0.05673	5079.5	1.392	351.00	-1000000	-1000000	-1000000	-1000000	
13.54	0.05953	5194.9	1.399	351.46	-1000000	-1000000	-1000000	-1000000	
13.56	0.06272	5303.3	1.407	351.49	-1000000	-1000000	-1000000	-1000000	
13.58	0.06624	5403.9	1.415	351.43	-1000000	-1000000	-1000000	-1000000	
13.60	0.07006	5495.2	1.423	351.49	-1000000	-1000000	-1000000	-1000000	
13.62	0.07413	5576.7	1.431	351.40	-1000000	-1000000	-1000000	-1000000	
13.64	0.07836	5648.9	1.439	351.23	-1000000	-1000000	-1000000	-1000000	
13.66	0.08266	5712.9	1.447	351.15	-1000000	-1000000	-1000000	-1000000	
13.68	0.08699	5770.7	1.456	350.93	-1000000	-1000000	-1000000	-1000000	
13.70	0.09137	5823.4	1.464	350.72	-1000000	-1000000	-1000000	-1000000	
13.72	0.09584	5873.0	1.473	350.56	-1000000	-1000000	-1000000	-1000000	
13.74	0.1004	5920.8	1.482	350.38	-1000000	-1000000	-1000000	-1000000	
13.76	0.1049	5967.2	1.491	350.39	-1000000	-1000000	-1000000	-1000000	
13.78	0.1094	6012.4	1.500	350.39	-1000000	-1000000	-1000000	-1000000	
13.80	0.1139	6057.0	1.509	350.46	-1000000	-1000000	-1000000	-1000000	
13.82	0.1185	6101.5	1.518	350.49	-1000000	-1000000	-1000000	-1000000	
13.84	0.1231	6145.3	1.528	350.44	-1000000	-1000000	-1000000	-1000000	
13.86	0.1278	6188.1	1.538	350.27	-1000000	-1000000	-1000000	-1000000	
13.88	0.1326	6230.7	1.547	350.09	-1000000	-1000000	-1000000	-1000000	
13.90	0.1374	6272.9	1.557	350.25	-1000000	-1000000	-1000000	-1000000	
13.92	0.1422	6314.7	1.567	350.35	-1000000	-1000000	-1000000	-1000000	
13.94	0.1472	6356.4	1.577	350.42	-1000000	-1000000	-1000000	-1000000	
13.96	0.1522	6397.7	1.587	350.59	-1000000	-1000000	-1000000	-1000000	
13.98	0.1572	6438.5	1.597	350.58	-1000000	-1000000	-1000000	-1000000	
14.00	0.1622	6478.7	1.608	350.48	-1000000	-1000000	-1000000	-1000000	
14.02	0.1674	6518.9	1.618	350.33	-1000000	-1000000	-1000000	-1000000	
14.04	0.1725	6558.7	1.629	349.88	-1000000	-1000000	-1000000	-1000000	
14.06	0.1778	6597.8	1.639	349.65	-1000000	-1000000	-1000000	-1000000	
14.08	0.1831	6636.8	1.650	349.58	-1000000	-1000000	-1000000	-1000000	
14.10	0.1884	6675.5	1.661	349.60	-1000000	-1000000	-1000000	-1000000	
14.12	0.1938	6713.2	1.672	349.87	-1000000	-1000000	-1000000	-1000000	
14.14	0.1992	6750.7	1.684	350.22	-1000000	-1000000	-1000000	-1000000	
14.16	0.2047	6788.5	1.695	350.18	-1000000	-1000000	-1000000	-1000000	
14.18	0.2103	6826.7	1.706	350.10	-1000000	-1000000	-1000000	-1000000	
14.20	0.2158	6864.3	1.718	350.07	-1000000	-1000000	-1000000	-1000000	
14.22	0.2215	6901.2	1.730	350.07	-1000000	-1000000	-1000000	-1000000	
14.24	0.2272	6937.9	1.742	350.08	-1000000	-1000000	-1000000	-1000000	
14.26	0.2330	6974.0	1.754	350.07	-1000000	-1000000	-1000000	-1000000	
14.28	0.2389	7010.0	1.766	350.00	-1000000	-1000000	-1000000	-1000000	
14.30	0.2448	7046.0	1.778	349.81	-1000000	-1000000	-1000000	-1000000	
14.32	0.2507	7081.8	1.790	349.80	-1000000	-1000000	-1000000	-1000000	
14.34	0.2565	7117.5	1.802	349.90	-1000000	-1000000	-1000000	-1000000	
14.36	0.2624	7152.9	1.815	349.73	-1000000	-1000000	-1000000	-1000000	
14.38	0.2686	7187.9	1.828	349.48	-1000000	-1000000	-1000000	-1000000	
14.40	0.2747	7222.4	1.840	349.41	-1000000	-1000000	-1000000	-1000000	
14.42	0.2809	7256.9	1.853	349.42	-1000000	-1000000	-1000000	-1000000	
14.44	0.2871	7291.0	1.866	349.62	-1000000	-1000000	-1000000	-1000000	
14.46	0.2934	7324.9	1.879	349.57	-1000000	-1000000	-1000000	-1000000	
14.48	0.2997	7358.6	1.893	349.47	-1000000	-1000000	-1000000	-1000000	
14.50	0.3061	7392.0	1.906	349.51	-1000000	-1000000	-1000000	-1000000	
14.52	0.3125	7424.9	1.920	349.59	-1000000	-1000000	-1000000	-1000000	
14.54	0.3189	7457.7	1.933	349.63	-1000000	-1000000	-1000000	-1000000	
14.56	0.3255	7490.3	1.947	349.62	-1000000	-1000000	-1000000	-1000000	
14.58	0.3321	7522.8	1.961	349.73	-1000000	-1000000	-1000000	-1000000	
14.60	0.3389	7555.2	1.975	349.89	-1000000	-1000000	-1000000	-1000000	
14.62	0.3456	7587.0	1.989	350.12	-1000000	-1000000	-1000000	-1000000	
14.64	0.3523	7618.4	2.003	350.23	-1000000	-1000000	-1000000	-1000000	
14.66	0.3592	7649.5	2.017	350.17	-1000000	-1000000	-1000000	-1000000	
14.68	0.3660	7680.1	2.032	349.90	-1000000	-1000000	-1000000	-1000000	
14.70	0.3730	7710.6	2.046	349.82	-1000000	-1000000	-1000000	-1000000	
14.72	0.3800	7740.4	2.061	349.72	-1000000	-1000000	-1000000	-1000000	
14.74	0.3870	7770.3	2.076	349.90	-1000000	-1000000	-1000000	-1000000	
14.76	0.3941	7800.7	2.091	350.10	-1000000	-1000000	-1000000	-1000000	
14.78	0.4013	7830.9	2.106	350.23	-1000000	-1000000	-1000000	-1000000	
14.80	0.4085	7860.6	2.121	350.36	-1000000	-1000000	-1000000	-1000000	
14.82	0.4157	7890.4	2.136	350.43	-1000000	-1000000	-1000000	-1000000	
14.84	0.4231	7920.3	2.152	350.74	-1000000	-1000000	-1000000	-1000000	
14.86	0.4305	7950.0	2.167	350.89	-1000000	-1000000	-1000000	-1000000	
14.88	0.4379	7979.5	2.183	350.93	-1000000	-1000000	-1000000	-1000000	
14.90	0.4453	8008.7	2.199	350.99	-1000000	-1000000	-1000000	-1000000	
14.92	0.4529	8038.0	2.215	350.85	-1000000	-1000000	-1000000	-1000000	
14.94	0.4605	8067.2	2.231	350.80	-1000000	-1000000	-1000000	-1000000	
14.96	0.4680	8096.1	2.247	350.89	-1000000	-1000000	-1000000	-1000000	
14.98	0.4755	8124.6	2.263	350.86	-1000000	-1000000	-1000000	-1000000	
15.00	0.4831	8152.5	2.279	350.80	-1000000	-1000000	-1000000	-1000000	
15.02	0.4908	8180.2	2.296	350.73	-1000000	-1000000	-1000000	-1000000	
15.04	0.4987	8208.3	2.313	350.81	-1000000	-1000000	-1000000	-1000000	
15.06	0.5067	8236.8	2.329	350.70	-1000000	-1000000	-1000000	-1000000	
15.08	0.5148	8265.5	2.346	350.63	-1000000	-1000000	-1000000	-1000000	
15.10	0.5229	8294.4	2.363	350.59	-1000000	-1000000	-1000000	-1000000	
15.12	0.5311	8323.1	2.380	350.65	-1000000	-1000000	-1000000	-1000000	
15.14	0.5394	8351.4	2.397	350.84	-1000000	-1000000	-1000000	-1000000	
15.16	0.5477	8379.6	2.414	350.85	-1000000	-1000000	-1000000	-1000000	
15.18	0.5560	8407.6	2.432	350.86	-1000000	-1000000	-1000000	-1000000	
15.20	0.5644	8435.1	2.449	350.91	-1000000	-1000000	-1000000	-1000000	
15.22	0.5729	8462.0	2.467	351.02	-1000000	-1000000	-1000000	-1000000	
15.24	0.5813	8488.6	2.485	351.15	-1000000	-1000000	-1000000	-1000000	
15.26	0.5887	8512.8	2.503	351.26	-1000000	-1000000	-1000000	-1000000	
15.28	0.5955	8530.8	2.521	351.42	-1000000	-1000000	-1000000	-1000000	
15.30	0.6029	8546.3	2.539	351.56	-1000000	-1000000	-1000000	-1000000	
15.32	0.6109	8564.6	2.557	351.39	-1000000	-1000000	-1000000	-1000000	
15.34	0.6194	8586.3	2.576	351.03	-1000000	-1000000	-1000000	-1000000	
15.36	0.6282	8612.0	2.594	350.85	-1000000	-1000000	-1000000	-1000000	
15.38	0.6373	8644.8	2.613	350.75	-1000000	-1000000	-1000000	-1000000	
15.40	0.6466	8680.3	2.632	350.59	-1000000	-1000000	-1000000	-1000000	
15.42	0.6560	8712.2	2.651	350.33	-1000000	-1000000	-1000000	-1000000	
15.44	0.6656	8740.4	2.670	350.41	-1000000	-1000000	-1000000	-1000000	
15.46	0.6752	8767.1	2.689	350.67	-1000000	-1000000	-1000000	-1000000	
15.48	0.6849	8793.2	2.708	350.59	-1000000	-1000000	-1000000	-1000000	
15.50	0.6947	8818.8	2.728	350.45	-1000000	-1000000	-1000000	-1000000	
15.52	0.7047	8844.3	2.747	350.42	-1000000	-1000000	-1000000	-1000000	
15.54	0.7146	8869.9	2.767	350.51	-1000000	-1000000	-1000000	-1000000	
15.56	0.7247	8895.7	2.786	350.58	-1000000	-1000000	-1000000	-1000000	
15.58	0.7349	8920.7	2.806	350.53	-1000000	-1000000	-1000000	-1000000	
15.60	0.7453	8945.3	2.826	350.41	-1000000	-1000000	-1000000	-1000000	
15.62	0.7557	8969.8	2.846	350.55	-1000000	-1000000	-1000000	-1000000	
15.64	0.7660	8993.7	2.867	350.71	-1000000	-1000000	-1000000	-1000000	
15.66	0.7764	9017.0	2.887	350.70	-1000000	-1000000	-1000000	-1000000	
15.68	0.7867	9040.2	2.907	350.57	-1000000	-1000000	-1000000	-1000000	
15.70	0.7971	9063.3	2.928	350.36	-1000000	-1000000	-1000000	-1000000	
15.72	0.8073	9085.3	2.949	350.14	-1000000	-1000000	-1000000	-1000000	
15.74	0.8173	9106.0	2.969	350.19	-1000000	-1000000	-1000000	-1000000	
15.76	0.8268	9124.4	2.990	350.38	-1000000	-1000000	-1000000	-1000000	
15.78	0.8359	9140.0	3.011	350.53	-1000000	-1000000	-1000000	-1000000	
15.80	0.8445	9152.7	3.033	350.59	-1000000	-1000000	-1000000	-1000000	
15.82	0.8528	9162.1	3.054	350.35	-1000000	-1000000	-1000000	-1000000	
15.84	0.8618	9171.7	3.076	350.16	-1000000	-1000000	-1000000	-1000000	
15.86	0.8719	9188.0	3.097	350.34	-1000000	-1000000	-1000000	-1000000	
15.88	0.8827	9212.2	3.119	350.55	-1000000	-1000000	-1000000	-1000000	
15.90	0.8939	9241.4	3.140	350.41	-1000000	-1000000	-1000000	-1000000	
15.92	0.9052	9273.9	3.162	350.42	-1000000	-1000000	-1000000	-1000000	
15.94	0.9166	9306.0	3.184	350.69	-1000000	-1000000	-1000000	-1000000	
15.96	0.9280	9333.0	3.206	350.72	-1000000	-1000000	-1000000	-1000000	
15.98	0.9395	9354.7	3.228	350.73	-1000000	-1000000	-1000000	-1000000	
16.00	0.9512	9373.7	3.251	350.80	-1000000	-1000000	-1000000	-1000000	
16.02	0.9629	9392.6	3.273	350.72	-1000000	-1000000	-1000000	-1000000	
16.04	0.9748	9411.7	3.296	350.61	-1000000	-1000000	-1000000	-1000000	
16.06	0.9866	9431.1	3.319	350.60	-1000000	-1000000	-1000000	-1000000	
16.08	0.9987	9450.2	3.342	350.68	-1000000	-1000000	-1000000	-1000000	
16.10	1.011	9469.5	3.365	350.57	-1000000	-1000000	-1000000	-1000000	
16.12	1.023	9489.3	3.388	350.45	-1000000	-1000000	-1000000	-1000000	
16.14	1.035	9508.8	3.411	350.40	-1000000	-1000000	-1000000	-1000000	
16.16	1.048	9527.7	3.434	350.55	-1000000	-1000000	-1000000	-1000000	
16.18	1.060	9546.5	3.458	350.62	-1000000	-1000000	-1000000	-1000000	
16.20	1.073	9564.8	3.481	350.49	-1000000	-1000000	-1000000	-1000000	
16.22	1.086	9582.6	3.505	350.69	-1000000	-1000000	-1000000	-1000000	
16.24	1.099	9600.1	3.529	351.05	-1000000	-1000000	-1000000	-1000000	
16.26	1.111	9617.8	3.553	351.08	-1000000	-1000000	-1000000	-1000000	
16.28	1.124	9635.0	3.577	350.92	-1000000	-1000000	-1000000	-1000000	
16.30	1.137	9651.9	3.601	350.81	-1000000	-1000000	-1000000	-1000000	
16.32	1.150	9668.6	3.625	350.82	-1000000	-1000000	-1000000	-1000000	
16.34	1.163	9685.3	3.650	350.72	-1000000	-1000000	-1000000	-1000000	
16.36	1.176	9701.1	3.674	350.68	-1000000	-1000000	-1000000	-1000000	
16.38	1.188	9716.0	3.699	350.68	-1000000	-1000000	-1000000	-1000000	
16.40	1.201	9731.0	3.724	350.61	-1000000	-1000000	-1000000	-1000000	
16.42	1.214	9745.7	3.749	350.48	-1000000	-1000000	-1000000	-1000000	
16.44	1.227	9760.0	3.774	350.43	-1000000	-1000000	-1000000	-1000000	
16.46	1.240	9773.7	3.799	350.34	-1000000	-1000000	-1000000	-1000000	
16.48	1.252	9786.1	3.824	350.40	-1000000	-1000000	-1000000	-1000000	
16.50	1.264	9796.3	3.849	350.40	-1000000	-1000000	-1000000	-1000000	
16.52	1.275	9803.2	3.875	350.42	-1000000	-1000000	-1000000	-1000000	
16.54	1.286	9807.5	3.900	350.69	-1000000	-1000000	-1000000	-1000000	
16.56	1.298	9814.4	3.926	350.89	-1000000	-1000000	-1000000	-1000000	
16.58	1.312	9827.6	3.952	350.91	-1000000	-1000000	-1000000	-1000000	
16.60	1.326	9847.0	3.978	350.76	-1000000	-1000000	-1000000	-1000000	
16.62	1.340	9871.1	4.004	350.73	-1000000	-1000000	-1000000	-1000000	
16.64	1.355	9897.4	4.030	350.76	-1000000	-1000000	-1000000	-1000000	
16.66	1.370	9920.9	4.056	350.66	-1000000	-1000000	-1000000	-1000000	
16.68	1.384	9938.8	4.083	350.82	-1000000	-1000000	-1000000	-1000000	
16.70	1.399	9952.2	4.109	351.08	-1000000	-1000000	-1000000	-1000000	
16.72	1.414	9963.8	4.136	351.13	-1000000	-1000000	-1000000	-1000000	
16.74	1.429	9975.3	4.163	350.94	-1000000	-1000000	-1000000	-1000000	
16.76	1.444	9987.3	4.190	350.83	-1000000	-1000000	-1000000	-1000000	
16.78	1.459	9999.5	4.217	350.78	-1000000	-1000000	-1000000	-1000000	
16.80	1.474	10012	4.244	350.77	-1000000	-1000000	-1000000	-1000000	
16.82	1.490	10024	4.271	350.97	-1000000	-1000000	-1000000	-1000000	
16.84	1.505	10036	4.299	351.00	-1000000	-1000000	-1000000	-1000000	
16.86	1.520	10048	4.326	351.02	-1000000	-1000000	-1000000	-1000000	
16.88	1.536	10061	4.354	351.16	-1000000	-1000000	-1000000	-1000000	
16.90	1.552	10073	4.382	351.31	-1000000	-1000000	-1000000	-1000000	
16.92	1.568	10084	4.410	351.42	-1000000	-1000000	-1000000	-1000000	
16.94	1.584	10096	4.438	351.42	-1000000	-1000000	-1000000	-1000000	
16.96	1.600	10107	4.466	351.61	-1000000	-1000000	-1000000	-1000000	
16.98	1.616	10118	4.494	351.79	-1000000	-1000000	-1000000	-1000000	
17.00	1.632	10129	4.523	351.73	-1000000	-1000000	-1000000	-1000000	
17.02	1.649	10139	4.551	351.70	-1000000	-1000000	-1000000	-1000000	
17.04	1.665	10149	4.580	351.65	-1000000	-1000000	-1000000	-1000000	
17.06	1.682	10160	4.608	351.48	-1000000	-1000000	-1000000	-1000000	
17.08	1.699	10170	4.637	351.33	-1000000	-1000000	-1000000	-1000000	
17.10	1.716	10180	4.666	351.34	-1000000	-1000000	-1000000	-1000000	
17.12	1.733	10190	4.695	351.43	-1000000	-1000000	-1000000	-1000000	
17.14	1.750	10200	4.725	351.50	-1000000	-1000000	-1000000	-1000000	
17.16	1.767	10209	4.754	351.51	-1000000	-1000000	-1000000	-1000000	
17.18	1.785	10219	4.783	351.50	-1000000	-1000000	-1000000	-1000000	
17.20	1.802	10228	4.813	351.47	-1000000	-1000000	-1000000	-1000000	
17.22	1.820	10237	4.843	351.54	-1000000	-1000000	-1000000	-1000000	
17.24	1.838	10246	4.872	351.90	-1000000	-1000000	-1000000	-1000000	
17.26	1.856	10255	4.902	352.10	-1000000	-1000000	-1000000	-1000000	
17.28	1.874	10263	4.932	352.15	-1000000	-1000000	-1000000	-1000000	
17.30	1.892	10271	4.962	352.16	-1000000	-1000000	-1000000	-1000000	
17.32	1.910	10280	4.993	352.29	-1000000	-1000000	-1000000	-1000000	
17.34	1.929	10288	5.023	352.27	-1000000	-1000000	-1000000	-1000000	
17.36	1.947	10295	5.054	351.99	-1000000	-1000000	-1000000	-1000000	
17.38	1.966	10303	5.084	351.95	-1000000	-1000000	-1000000	-1000000	
17.40	1.985	10311	5.115	352.05	-1000000	-1000000	-1000000	-1000000	
17.42	2.004	10318	5.146	352.10	-1000000	-1000000	-1000000	-1000000	
17.44	2.023	10326	5.177	352.34	-1000000	-1000000	-1000000	-1000000	
17.46	2.042	10333	5.208	352.47	-1000000	-1000000	-1000000	-1000000	
17.48	2.061	10339	5.239	352.41	-1000000	-1000000	-1000000	-1000000	
17.50	2.081	10345	5.271	352.55	-1000000	-1000000	-1000000	-1000000	
17.52	2.100	10352	5.302	352.67	-1000000	-1000000	-1000000	-1000000	
17.54	2.120	10359	5.334	352.67	-1000000	-1000000	-1000000	-1000000	
17.56	2.140	10365	5.365	352.67	-1000000	-1000000	-1000000	-1000000	
17.58	2.160	10372	5.397	352.87	-1000000	-1000000	-1000000	-1000000	
17.60	2.180	10378	5.429	353.13	-1000000	-1000000	-1000000	-1000000	
17.62	2.201	10384	5.462	353.05	-1000000	-1000000	-1000000	-1000000	
17.64	2.222	10390	5.494	352.85	-1000000	-1000000	-1000000	-1000000	
17.66	2.242	10395	5.526	352.96	-1000000	-1000000	-1000000	-1000000	
17.68	2.263	10400	5.558	353.08	-1000000	-1000000	-1000000	-1000000	
17.70	2.284	10406	5.591	353.04	-1000000	-1000000	-1000000	-1000000	
17.72	2.306	10411	5.623	353.05	-1000000	-1000000	-1000000	-1000000	
17.74	2.327	10415	5.656	353.10	-1000000	-1000000	-1000000	-1000000	
17.76	2.349	10420	5.689	353.16	-1000000	-1000000	-1000000	-1000000	
17.78	2.371	10424	5.722	353.33	-1000000	-1000000	-1000000	-1000000	
17.80	2.393	10429	5.756	353.33	-1000000	-1000000	-1000000	-1000000	
17.82	2.415	10434	5.789	353.22	-1000000	-1000000	-1000000	-1000000	
17.84	2.438	10438	5.822	353.32	-1000000	-1000000	-1000000	-1000000	
17.86	2.460	10442	5.856	353.58	-1000000	-1000000	-1000000	-1000000	
17.88	2.483	10446	5.889	353.78	-1000000	-1000000	-1000000	-1000000	
17.90	2.506	10450	5.923	353.91	-1000000	-1000000	-1000000	-1000000	
17.92	2.530	10454	5.957	354.00	-1000000	-1000000	-1000000	-1000000	
17.94	2.553	10457	5.991	354.07	-1000000	-1000000	-1000000	-1000000	
17.96	2.577	10460	6.025	354.22	-1000000	-1000000	-1000000	-1000000	
17.98	2.601	10463	6.059	354.53	-1000000	-1000000	-1000000	-1000000	
18.00	2.625	10467	6.094	354.54	-1000000	-1000000	-1000000	-1000000	
18.02	2.650	10470	6.128	354.49	-1000000	-1000000	-1000000	-1000000	
18.04	2.674	10473	6.163	354.51	-1000000	-1000000	-1000000	-1000000	
18.06	2.699	10475	6.198	354.43	-1000000	-1000000	-1000000	-1000000	
18.08	2.725	10477	6.232	354.30	-1000000	-1000000	-1000000	-1000000	
18.10	2.750	10479	6.267	354.44	-1000000	-1000000	-1000000	-1000000	
18.12	2.776	10481	6.302	354.75	-1000000	-1000000	-1000000	-1000000	
18.14	2.802	10482	6.338	355.03	-1000000	-1000000	-1000000	-1000000	
18.16	2.828	10484	6.373	355.12	-1000000	-1000000	-1000000	-1000000	
18.18	2.855	10485	6.408	354.98	-1000000	-1000000	-1000000	-1000000	
18.20	2.882	10486	6.444	355.22	-1000000	-1000000	-1000000	-1000000	
18.22	2.909	10486	6.480	355.58	-1000000	-1000000	-1000000	-1000000	
18.24	2.936	10487	6.515	355.78	-1000000	-1000000	-1000000	-1000000	
18.26	2.964	10488	6.551	355.81	-1000000	-1000000	-1000000	-1000000	
18.28	2.992	10488	6.587	356.06	-1000000	-1000000	-1000000	-1000000	
18.30	3.021	10489	6.623	356.31	-1000000	-1000000	-1000000	-1000000	
18.32	3.049	10488	6.660	356.43	-1000000	-1000000	-1000000	-1000000	
18.34	3.078	10487	6.696	356.54	-1000000	-1000000	-1000000	-1000000	
18.36	3.108	10486	6.733	356.73	-1000000	-1000000	-1000000	-1000000	
18.38	3.138	10485	6.770	356.87	-1000000	-1000000	-1000000	-1000000	
18.40	3.168	10484	6.806	357.08	-1000000	-1000000	-1000000	-1000000	
18.42	3.198	10482	6.843	357.11	-1000000	-1000000	-1000000	-1000000	
18.44	3.229	10480	6.880	357.24	-1000000	-1000000	-1000000	-1000000	
18.46	3.260	10478	6.917	357.47	-1000000	-1000000	-1000000	-1000000	
18.48	3.291	10475	6.955	357.66	-1000000	-1000000	-1000000	-1000000	
18.50	3.323	10471	6.992	357.76	-1000000	-1000000	-1000000	-1000000	
18.52	3.355	10468	7.030	357.80	-1000000	-1000000	-1000000	-1000000	
18.54	3.388	10464	7.067	358.03	-1000000	-1000000	-1000000	-1000000	
18.56	3.421	10459	7.105	358.26	-1000000	-1000000	-1000000	-1000000	
18.58	3.454	10454	7.143	358.59	-1000000	-1000000	-1000000	-1000000	
18.60	3.488	10448	7.181	359.00	-1000000	-1000000	-1000000	-1000000	
18.62	3.522	10442	7.219	359.32	-1000000	-1000000	-1000000	-1000000	
18.64	3.556	10435	7.257	359.58	-1000000	-1000000	-1000000	-1000000	
18.66	3.591	10428	7.295	359.87	-1000000	-1000000	-1000000	-1000000	
18.68	3.626	10420	7.334	360.14	-1000000	-1000000	-1000000	-1000000	
18.70	3.662	10412	7.372	360.40	-1000000	-1000000	-1000000	-1000000	
18.72	3.698	10403	7.411	360.57	-1000000	-1000000	-1000000	-1000000	
18.74	3.734	10393	7.450	360.90	-1000000	-1000000	-1000000	-1000000	
18.76	3.771	10383	7.489	361.08	-1000000	-1000000	-1000000	-1000000	
18.78	3.808	10372	7.528	361.27	-1000000	-1000000	-1000000	-1000000	
18.80	3.845	10359	7.567	361.58	-1000000	-1000000	-1000000	-1000000	
18.82	3.883	10346	7.606	361.91	-1000000	-1000000	-1000000	-1000000	
18.84	3.921	10332	7.645	362.34	-1000000	-1000000	-1000000	-1000000	
18.86	3.960	10316	7.685	362.84	-1000000	-1000000	-1000000	-1000000	
18.88	3.998	10300	7.725	363.19	-1000000	-1000000	-1000000	-1000000	
18.90	4.038	10283	7.764	363.53	-1000000	-1000000	-1000000	-1000000	
18.92	4.073	10263	7.804	363.95	-1000000	-1000000	-1000000	-1000000	
18.94	4.097	10229	7.844	364.30	-1000000	-1000000	-1000000	-1000000	
18.96	4.111	10166	7.884	364.46	-1000000	-1000000	-1000000	-1000000	
18.98	4.119	10072	7.918	364.56	-1000000	-1000000	-1000000	-1000000	
19.00	4.124	9955.8	7.938	364.56	-1000000	-1000000	-1000000	-1000000	
19.02	4.128	9825.2	7.948	364.54	-1000000	-1000000	-1000000	-1000000	
19.04	4.130	9694.9	7.952	364.44	-1000000	-1000000	-1000000	-1000000	
19.06	4.133	9583.6	7.954	364.24	-1000000	-1000000	-1000000	-1000000	
19.08	4.134	9495.5	7.955	364.10	-1000000	-1000000	-1000000	-1000000	
19.10	4.136	9424.0	7.955	363.95	-1000000	-1000000	-1000000	-1000000	
19.12	4.137	9364.0	7.955	363.77	-1000000	-1000000	-1000000	-1000000	
19.14	4.138	9313.0	7.955	363.65	-1000000	-1000000	-1000000	-1000000	
19.16	4.139	9269.0	7.955	363.59	-1000000	-1000000	-1000000	-1000000	
19.18	4.140	9231.0	7.955	363.59	-1000000	-1000000	-1000000	-1000000	
19.20	4.141	9197.6	7.955	363.64	-1000000	-1000000	-1000000	-1000000	
19.22	4.142	9167.7	7.955	363.61	-1000000	-1000000	-1000000	-1000000	
19.24	4.142	9141.1	7.955	363.52	-1000000	-1000000	-1000000	-1000000	
19.26	4.143	9117.1	7.955	363.48	-1000000	-1000000	-1000000	-1000000	
19.28	4.144	9095.3	7.955	363.46	-1000000	-1000000	-1000000	-1000000	
19.30	4.144	9075.3	7.955	363.28	-1000000	-1000000	-1000000	-1000000	
