Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.320	0.06598	143.19	1.146	337.04	-1000000	-1000000	-1000000	-1000000	
6.340	0.06597	145.70	1.146	336.74	-1000000	-1000000	-1000000	-1000000	
6.360	0.06596	146.53	1.146	336.47	-1000000	-1000000	-1000000	-1000000	
6.380	0.06600	146.85	1.146	336.55	-1000000	-1000000	-1000000	-1000000	
6.400	0.06599	147.53	1.145	336.74	-1000000	-1000000	-1000000	-1000000	
6.420	0.06593	148.14	1.145	336.89	-1000000	-1000000	-1000000	-1000000	
6.440	0.06590	148.55	1.145	336.91	-1000000	-1000000	-1000000	-1000000	
6.460	0.06588	149.19	1.145	337.08	-1000000	-1000000	-1000000	-1000000	
6.480	0.06590	149.72	1.145	337.13	-1000000	-1000000	-1000000	-1000000	
6.500	0.06591	149.97	1.145	337.08	-1000000	-1000000	-1000000	-1000000	
6.520	0.06591	149.96	1.145	337.25	-1000000	-1000000	-1000000	-1000000	
6.540	0.06585	150.03	1.144	337.28	-1000000	-1000000	-1000000	-1000000	
6.560	0.06578	150.15	1.144	337.18	-1000000	-1000000	-1000000	-1000000	
6.580	0.06576	149.95	1.144	337.25	-1000000	-1000000	-1000000	-1000000	
6.600	0.06578	149.04	1.144	337.08	-1000000	-1000000	-1000000	-1000000	
6.620	0.06581	147.85	1.144	336.94	-1000000	-1000000	-1000000	-1000000	
6.640	0.06583	146.22	1.143	337.09	-1000000	-1000000	-1000000	-1000000	
6.660	0.06584	144.22	1.143	337.08	-1000000	-1000000	-1000000	-1000000	
6.680	0.06584	141.73	1.143	337.08	-1000000	-1000000	-1000000	-1000000	
6.700	0.06584	137.92	1.143	337.33	-1000000	-1000000	-1000000	-1000000	
6.720	0.06589	132.07	1.143	337.69	-1000000	-1000000	-1000000	-1000000	
6.740	0.06597	123.37	1.143	338.06	-1000000	-1000000	-1000000	-1000000	
6.760	0.06605	110.36	1.143	338.41	-1000000	-1000000	-1000000	-1000000	
6.780	0.06613	93.21	1.143	338.92	-1000000	-1000000	-1000000	-1000000	
6.800	0.06621	73.72	1.143	339.58	-1000000	-1000000	-1000000	-1000000	
6.820	0.06633	54.96	1.143	340.01	-1000000	-1000000	-1000000	-1000000	
6.840	0.06656	40.77	1.144	340.59	-1000000	-1000000	-1000000	-1000000	
6.860	0.06678	35.25	1.145	341.24	-1000000	-1000000	-1000000	-1000000	
6.880	0.06697	40.66	1.146	341.63	-1000000	-1000000	-1000000	-1000000	
6.900	0.06712	54.90	1.148	341.96	-1000000	-1000000	-1000000	-1000000	
6.920	0.06726	74.58	1.149	342.09	-1000000	-1000000	-1000000	-1000000	
6.940	0.06731	95.04	1.150	341.96	-1000000	-1000000	-1000000	-1000000	
6.960	0.06738	112.29	1.151	341.92	-1000000	-1000000	-1000000	-1000000	
6.980	0.06746	124.71	1.151	342.38	-1000000	-1000000	-1000000	-1000000	
7.000	0.06750	132.48	1.151	342.77	-1000000	-1000000	-1000000	-1000000	
7.020	0.06748	136.37	1.151	342.69	-1000000	-1000000	-1000000	-1000000	
7.040	0.06743	137.78	1.151	342.58	-1000000	-1000000	-1000000	-1000000	
7.060	0.06740	138.12	1.151	342.39	-1000000	-1000000	-1000000	-1000000	
7.080	0.06737	138.19	1.151	342.31	-1000000	-1000000	-1000000	-1000000	
7.100	0.06739	138.15	1.151	342.42	-1000000	-1000000	-1000000	-1000000	
7.120	0.06742	138.16	1.151	342.43	-1000000	-1000000	-1000000	-1000000	
7.140	0.06743	138.10	1.151	342.54	-1000000	-1000000	-1000000	-1000000	
7.160	0.06746	137.24	1.151	342.82	-1000000	-1000000	-1000000	-1000000	
7.180	0.06743	135.88	1.151	343.08	-1000000	-1000000	-1000000	-1000000	
7.200	0.06740	133.77	1.151	343.47	-1000000	-1000000	-1000000	-1000000	
7.220	0.06742	130.52	1.151	343.70	-1000000	-1000000	-1000000	-1000000	
7.240	0.06743	125.50	1.151	344.09	-1000000	-1000000	-1000000	-1000000	
7.260	0.06752	118.28	1.151	344.32	-1000000	-1000000	-1000000	-1000000	
7.280	0.06761	109.46	1.151	344.44	-1000000	-1000000	-1000000	-1000000	
7.300	0.06765	100.41	1.151	344.71	-1000000	-1000000	-1000000	-1000000	
7.320	0.06777	93.53	1.152	344.79	-1000000	-1000000	-1000000	-1000000	
7.340	0.06791	90.31	1.152	344.73	-1000000	-1000000	-1000000	-1000000	
7.360	0.06803	91.01	1.152	345.05	-1000000	-1000000	-1000000	-1000000	
7.380	0.06812	95.77	1.153	345.30	-1000000	-1000000	-1000000	-1000000	
7.400	0.06820	103.03	1.154	345.42	-1000000	-1000000	-1000000	-1000000	
7.420	0.06822	110.39	1.155	345.57	-1000000	-1000000	-1000000	-1000000	
7.440	0.06819	116.01	1.155	345.70	-1000000	-1000000	-1000000	-1000000	
7.460	0.06823	119.14	1.156	345.99	-1000000	-1000000	-1000000	-1000000	
7.480	0.06833	120.17	1.155	346.38	-1000000	-1000000	-1000000	-1000000	
7.500	0.06843	119.74	1.155	346.52	-1000000	-1000000	-1000000	-1000000	
7.520	0.06848	118.71	1.155	346.76	-1000000	-1000000	-1000000	-1000000	
7.540	0.06846	117.69	1.155	346.93	-1000000	-1000000	-1000000	-1000000	
7.560	0.06852	116.60	1.156	347.19	-1000000	-1000000	-1000000	-1000000	
7.580	0.06863	115.46	1.156	347.39	-1000000	-1000000	-1000000	-1000000	
7.600	0.06867	114.22	1.157	347.60	-1000000	-1000000	-1000000	-1000000	
7.620	0.06869	113.18	1.157	347.77	-1000000	-1000000	-1000000	-1000000	
7.640	0.06867	112.83	1.157	347.91	-1000000	-1000000	-1000000	-1000000	
7.660	0.06877	113.16	1.157	348.09	-1000000	-1000000	-1000000	-1000000	
7.680	0.06894	114.07	1.157	348.19	-1000000	-1000000	-1000000	-1000000	
7.700	0.06900	115.24	1.157	348.15	-1000000	-1000000	-1000000	-1000000	
7.720	0.06901	116.49	1.157	348.13	-1000000	-1000000	-1000000	-1000000	
7.740	0.06904	117.44	1.157	348.40	-1000000	-1000000	-1000000	-1000000	
7.760	0.06909	117.89	1.157	348.44	-1000000	-1000000	-1000000	-1000000	
7.780	0.06913	117.89	1.157	348.46	-1000000	-1000000	-1000000	-1000000	
7.800	0.06915	117.10	1.157	348.56	-1000000	-1000000	-1000000	-1000000	
7.820	0.06921	116.18	1.157	348.83	-1000000	-1000000	-1000000	-1000000	
7.840	0.06932	115.18	1.157	349.15	-1000000	-1000000	-1000000	-1000000	
7.860	0.06936	114.12	1.158	349.38	-1000000	-1000000	-1000000	-1000000	
7.880	0.06938	113.27	1.158	349.71	-1000000	-1000000	-1000000	-1000000	
7.900	0.06943	112.74	1.158	350.16	-1000000	-1000000	-1000000	-1000000	
7.920	0.06952	111.97	1.158	350.31	-1000000	-1000000	-1000000	-1000000	
7.940	0.06958	112.02	1.159	350.50	-1000000	-1000000	-1000000	-1000000	
7.960	0.06965	112.91	1.159	350.76	-1000000	-1000000	-1000000	-1000000	
7.980	0.06974	114.61	1.159	351.01	-1000000	-1000000	-1000000	-1000000	
8.000	0.06983	117.44	1.160	351.04	-1000000	-1000000	-1000000	-1000000	
8.020	0.06988	120.80	1.161	350.90	-1000000	-1000000	-1000000	-1000000	
8.040	0.06986	124.07	1.161	350.69	-1000000	-1000000	-1000000	-1000000	
8.060	0.06984	127.22	1.161	350.80	-1000000	-1000000	-1000000	-1000000	
8.080	0.06983	130.51	1.160	351.25	-1000000	-1000000	-1000000	-1000000	
8.100	0.06985	133.15	1.160	351.39	-1000000	-1000000	-1000000	-1000000	
8.120	0.06985	135.50	1.160	351.31	-1000000	-1000000	-1000000	-1000000	
8.140	0.06989	137.44	1.161	351.27	-1000000	-1000000	-1000000	-1000000	
8.160	0.06995	138.85	1.161	351.31	-1000000	-1000000	-1000000	-1000000	
8.180	0.06997	140.00	1.162	351.27	-1000000	-1000000	-1000000	-1000000	
8.200	0.06990	141.08	1.161	351.28	-1000000	-1000000	-1000000	-1000000	
8.220	0.06985	142.16	1.160	351.44	-1000000	-1000000	-1000000	-1000000	
8.240	0.06986	143.38	1.160	351.53	-1000000	-1000000	-1000000	-1000000	
8.260	0.06987	144.33	1.160	351.33	-1000000	-1000000	-1000000	-1000000	
8.280	0.06986	144.98	1.160	351.30	-1000000	-1000000	-1000000	-1000000	
8.300	0.06984	145.78	1.160	351.18	-1000000	-1000000	-1000000	-1000000	
8.320	0.06983	146.59	1.161	350.92	-1000000	-1000000	-1000000	-1000000	
8.340	0.06987	147.47	1.161	350.86	-1000000	-1000000	-1000000	-1000000	
8.360	0.06989	147.91	1.161	351.11	-1000000	-1000000	-1000000	-1000000	
8.380	0.06987	148.46	1.160	351.23	-1000000	-1000000	-1000000	-1000000	
8.400	0.06980	149.40	1.160	351.25	-1000000	-1000000	-1000000	-1000000	
8.420	0.06973	149.88	1.159	351.13	-1000000	-1000000	-1000000	-1000000	
8.440	0.06971	150.02	1.159	351.12	-1000000	-1000000	-1000000	-1000000	
8.460	0.06973	149.86	1.159	351.22	-1000000	-1000000	-1000000	-1000000	
8.480	0.06976	149.65	1.158	351.41	-1000000	-1000000	-1000000	-1000000	
8.500	0.06977	149.68	1.158	351.58	-1000000	-1000000	-1000000	-1000000	
8.520	0.06976	149.75	1.158	351.60	-1000000	-1000000	-1000000	-1000000	
8.540	0.06971	149.81	1.158	351.46	-1000000	-1000000	-1000000	-1000000	
8.560	0.06967	149.58	1.158	351.34	-1000000	-1000000	-1000000	-1000000	
8.580	0.06966	148.93	1.158	351.37	-1000000	-1000000	-1000000	-1000000	
8.600	0.06965	148.30	1.157	351.47	-1000000	-1000000	-1000000	-1000000	
8.620	0.06965	147.60	1.157	351.52	-1000000	-1000000	-1000000	-1000000	
8.640	0.06965	146.88	1.157	351.30	-1000000	-1000000	-1000000	-1000000	
8.660	0.06960	146.04	1.157	350.93	-1000000	-1000000	-1000000	-1000000	
8.680	0.06961	145.09	1.157	350.76	-1000000	-1000000	-1000000	-1000000	
8.700	0.06967	144.45	1.157	350.94	-1000000	-1000000	-1000000	-1000000	
8.720	0.06964	143.76	1.157	351.05	-1000000	-1000000	-1000000	-1000000	
8.740	0.06959	143.29	1.157	350.95	-1000000	-1000000	-1000000	-1000000	
8.760	0.06951	143.08	1.157	350.91	-1000000	-1000000	-1000000	-1000000	
8.780	0.06947	143.02	1.157	351.12	-1000000	-1000000	-1000000	-1000000	
8.800	0.06948	143.06	1.157	351.23	-1000000	-1000000	-1000000	-1000000	
8.820	0.06949	143.13	1.157	351.27	-1000000	-1000000	-1000000	-1000000	
8.840	0.06947	142.73	1.157	351.30	-1000000	-1000000	-1000000	-1000000	
8.860	0.06948	141.86	1.157	351.29	-1000000	-1000000	-1000000	-1000000	
8.880	0.06947	141.46	1.157	351.25	-1000000	-1000000	-1000000	-1000000	
8.900	0.06945	141.45	1.157	351.21	-1000000	-1000000	-1000000	-1000000	
8.920	0.06947	141.73	1.157	351.15	-1000000	-1000000	-1000000	-1000000	
8.940	0.06943	141.84	1.156	351.38	-1000000	-1000000	-1000000	-1000000	
8.960	0.06941	141.79	1.156	351.38	-1000000	-1000000	-1000000	-1000000	
8.980	0.06940	141.68	1.156	351.38	-1000000	-1000000	-1000000	-1000000	
9.000	0.06940	141.62	1.155	351.28	-1000000	-1000000	-1000000	-1000000	
9.020	0.06942	141.44	1.155	350.94	-1000000	-1000000	-1000000	-1000000	
9.040	0.06941	141.32	1.155	350.70	-1000000	-1000000	-1000000	-1000000	
9.060	0.06933	141.42	1.156	350.55	-1000000	-1000000	-1000000	-1000000	
9.080	0.06929	141.58	1.156	350.59	-1000000	-1000000	-1000000	-1000000	
9.100	0.06934	141.56	1.156	350.79	-1000000	-1000000	-1000000	-1000000	
9.120	0.06932	141.54	1.156	351.09	-1000000	-1000000	-1000000	-1000000	
9.140	0.06926	141.56	1.156	351.18	-1000000	-1000000	-1000000	-1000000	
9.160	0.06923	141.55	1.155	351.10	-1000000	-1000000	-1000000	-1000000	
9.180	0.06925	141.51	1.154	351.04	-1000000	-1000000	-1000000	-1000000	
9.200	0.06928	141.45	1.154	351.19	-1000000	-1000000	-1000000	-1000000	
9.220	0.06926	141.43	1.154	351.42	-1000000	-1000000	-1000000	-1000000	
9.240	0.06921	141.62	1.155	351.30	-1000000	-1000000	-1000000	-1000000	
9.260	0.06916	141.69	1.155	351.18	-1000000	-1000000	-1000000	-1000000	
9.280	0.06912	141.67	1.155	351.24	-1000000	-1000000	-1000000	-1000000	
9.300	0.06910	141.61	1.154	351.29	-1000000	-1000000	-1000000	-1000000	
9.320	0.06909	141.51	1.153	351.32	-1000000	-1000000	-1000000	-1000000	
9.340	0.06910	141.39	1.154	351.15	-1000000	-1000000	-1000000	-1000000	
9.360	0.06904	141.32	1.154	350.72	-1000000	-1000000	-1000000	-1000000	
9.380	0.06900	141.42	1.155	350.58	-1000000	-1000000	-1000000	-1000000	
9.400	0.06902	141.43	1.154	350.62	-1000000	-1000000	-1000000	-1000000	
9.420	0.06904	141.43	1.154	350.62	-1000000	-1000000	-1000000	-1000000	
9.440	0.06901	141.51	1.153	350.58	-1000000	-1000000	-1000000	-1000000	
9.460	0.06897	141.54	1.153	350.89	-1000000	-1000000	-1000000	-1000000	
9.480	0.06894	141.42	1.154	350.94	-1000000	-1000000	-1000000	-1000000	
9.500	0.06891	140.89	1.154	350.97	-1000000	-1000000	-1000000	-1000000	
9.520	0.06894	140.13	1.153	350.88	-1000000	-1000000	-1000000	-1000000	
9.540	0.06897	139.78	1.153	350.76	-1000000	-1000000	-1000000	-1000000	
9.560	0.06894	139.73	1.153	350.90	-1000000	-1000000	-1000000	-1000000	
9.580	0.06889	139.85	1.154	351.24	-1000000	-1000000	-1000000	-1000000	
9.600	0.06885	139.87	1.153	351.42	-1000000	-1000000	-1000000	-1000000	
9.620	0.06881	139.94	1.153	351.20	-1000000	-1000000	-1000000	-1000000	
9.640	0.06879	139.99	1.152	350.99	-1000000	-1000000	-1000000	-1000000	
9.660	0.06880	139.98	1.153	350.91	-1000000	-1000000	-1000000	-1000000	
9.680	0.06879	139.89	1.153	350.82	-1000000	-1000000	-1000000	-1000000	
9.700	0.06875	139.79	1.152	350.64	-1000000	-1000000	-1000000	-1000000	
9.720	0.06874	139.74	1.152	350.50	-1000000	-1000000	-1000000	-1000000	
9.740	0.06873	139.70	1.153	350.47	-1000000	-1000000	-1000000	-1000000	
9.760	0.06870	139.63	1.153	350.71	-1000000	-1000000	-1000000	-1000000	
9.780	0.06864	139.73	1.152	350.97	-1000000	-1000000	-1000000	-1000000	
9.800	0.06859	139.93	1.152	350.91	-1000000	-1000000	-1000000	-1000000	
9.820	0.06862	139.96	1.152	350.55	-1000000	-1000000	-1000000	-1000000	
9.840	0.06867	139.88	1.152	350.43	-1000000	-1000000	-1000000	-1000000	
9.860	0.06871	139.93	1.152	350.55	-1000000	-1000000	-1000000	-1000000	
9.880	0.06867	139.98	1.152	350.69	-1000000	-1000000	-1000000	-1000000	
9.900	0.06862	139.97	1.152	350.85	-1000000	-1000000	-1000000	-1000000	
9.920	0.06861	139.95	1.152	350.90	-1000000	-1000000	-1000000	-1000000	
9.940	0.06862	139.88	1.152	350.96	-1000000	-1000000	-1000000	-1000000	
9.960	0.06864	139.87	1.152	351.01	-1000000	-1000000	-1000000	-1000000	
9.980	0.06862	139.90	1.152	350.91	-1000000	-1000000	-1000000	-1000000	
10.00	0.06855	139.79	1.151	350.79	-1000000	-1000000	-1000000	-1000000	
10.02	0.06854	139.66	1.151	350.90	-1000000	-1000000	-1000000	-1000000	
10.04	0.06854	139.76	1.151	350.80	-1000000	-1000000	-1000000	-1000000	
10.06	0.06851	139.98	1.151	350.72	-1000000	-1000000	-1000000	-1000000	
10.08	0.06847	140.16	1.151	350.76	-1000000	-1000000	-1000000	-1000000	
10.10	0.06843	140.19	1.151	350.46	-1000000	-1000000	-1000000	-1000000	
10.12	0.06842	140.07	1.151	350.15	-1000000	-1000000	-1000000	-1000000	
10.14	0.06839	139.90	1.151	350.18	-1000000	-1000000	-1000000	-1000000	
10.16	0.06839	139.82	1.151	350.39	-1000000	-1000000	-1000000	-1000000	
10.18	0.06843	139.88	1.151	350.51	-1000000	-1000000	-1000000	-1000000	
10.20	0.06846	139.92	1.150	350.76	-1000000	-1000000	-1000000	-1000000	
10.22	0.06845	139.82	1.150	351.05	-1000000	-1000000	-1000000	-1000000	
10.24	0.06837	139.82	1.151	351.29	-1000000	-1000000	-1000000	-1000000	
10.26	0.06832	139.77	1.150	351.06	-1000000	-1000000	-1000000	-1000000	
10.28	0.06831	139.89	1.150	350.78	-1000000	-1000000	-1000000	-1000000	
10.30	0.06826	139.97	1.151	350.86	-1000000	-1000000	-1000000	-1000000	
10.32	0.06825	139.82	1.150	350.75	-1000000	-1000000	-1000000	-1000000	
10.34	0.06825	139.81	1.150	350.46	-1000000	-1000000	-1000000	-1000000	
10.36	0.06827	139.92	1.150	350.43	-1000000	-1000000	-1000000	-1000000	
10.38	0.06829	139.79	1.150	350.52	-1000000	-1000000	-1000000	-1000000	
10.40	0.06825	139.64	1.150	350.65	-1000000	-1000000	-1000000	-1000000	
10.42	0.06824	139.65	1.150	350.61	-1000000	-1000000	-1000000	-1000000	
10.44	0.06823	139.80	1.150	350.35	-1000000	-1000000	-1000000	-1000000	
10.46	0.06822	139.90	1.150	350.09	-1000000	-1000000	-1000000	-1000000	
10.48	0.06822	139.81	1.150	350.10	-1000000	-1000000	-1000000	-1000000	
10.50	0.06821	139.80	1.150	350.15	-1000000	-1000000	-1000000	-1000000	
10.52	0.06823	139.87	1.150	350.36	-1000000	-1000000	-1000000	-1000000	
10.54	0.06822	139.84	1.150	350.40	-1000000	-1000000	-1000000	-1000000	
10.56	0.06818	139.91	1.149	350.42	-1000000	-1000000	-1000000	-1000000	
10.58	0.06816	139.96	1.149	350.53	-1000000	-1000000	-1000000	-1000000	
10.60	0.06815	139.89	1.149	350.47	-1000000	-1000000	-1000000	-1000000	
10.62	0.06809	139.92	1.149	350.35	-1000000	-1000000	-1000000	-1000000	
10.64	0.06802	140.09	1.149	350.35	-1000000	-1000000	-1000000	-1000000	
10.66	0.06804	140.16	1.149	350.34	-1000000	-1000000	-1000000	-1000000	
10.68	0.06808	140.22	1.149	350.24	-1000000	-1000000	-1000000	-1000000	
10.70	0.06809	140.08	1.149	349.95	-1000000	-1000000	-1000000	-1000000	
10.72	0.06808	139.81	1.149	350.06	-1000000	-1000000	-1000000	-1000000	
10.74	0.06807	139.86	1.149	350.25	-1000000	-1000000	-1000000	-1000000	
10.76	0.06802	139.97	1.149	349.98	-1000000	-1000000	-1000000	-1000000	
10.78	0.06796	139.88	1.149	349.73	-1000000	-1000000	-1000000	-1000000	
10.80	0.06797	139.78	1.148	349.73	-1000000	-1000000	-1000000	-1000000	
10.82	0.06797	139.85	1.149	349.75	-1000000	-1000000	-1000000	-1000000	
10.84	0.06796	139.91	1.148	349.91	-1000000	-1000000	-1000000	-1000000	
10.86	0.06797	139.92	1.149	349.89	-1000000	-1000000	-1000000	-1000000	
10.88	0.06795	139.78	1.149	349.91	-1000000	-1000000	-1000000	-1000000	
10.90	0.06791	139.62	1.149	350.15	-1000000	-1000000	-1000000	-1000000	
10.92	0.06789	138.92	1.149	350.46	-1000000	-1000000	-1000000	-1000000	
10.94	0.06785	138.31	1.148	350.48	-1000000	-1000000	-1000000	-1000000	
10.96	0.06779	138.06	1.148	350.29	-1000000	-1000000	-1000000	-1000000	
10.98	0.06777	137.99	1.148	350.17	-1000000	-1000000	-1000000	-1000000	
11.00	0.06781	137.61	1.148	350.01	-1000000	-1000000	-1000000	-1000000	
11.02	0.06784	136.87	1.148	349.94	-1000000	-1000000	-1000000	-1000000	
11.04	0.06787	136.51	1.148	350.10	-1000000	-1000000	-1000000	-1000000	
11.06	0.06786	136.41	1.148	350.09	-1000000	-1000000	-1000000	-1000000	
11.08	0.06784	136.47	1.148	349.84	-1000000	-1000000	-1000000	-1000000	
11.10	0.06781	136.68	1.148	349.74	-1000000	-1000000	-1000000	-1000000	
11.12	0.06778	136.71	1.148	349.77	-1000000	-1000000	-1000000	-1000000	
11.14	0.06773	136.47	1.148	349.94	-1000000	-1000000	-1000000	-1000000	
11.16	0.06768	135.97	1.148	350.00	-1000000	-1000000	-1000000	-1000000	
11.18	0.06770	135.25	1.148	349.96	-1000000	-1000000	-1000000	-1000000	
11.20	0.06775	134.88	1.148	350.08	-1000000	-1000000	-1000000	-1000000	
11.22	0.06777	134.58	1.148	350.04	-1000000	-1000000	-1000000	-1000000	
11.24	0.06777	133.77	1.148	349.91	-1000000	-1000000	-1000000	-1000000	
11.26	0.06777	133.12	1.148	349.82	-1000000	-1000000	-1000000	-1000000	
11.28	0.06774	132.49	1.148	350.04	-1000000	-1000000	-1000000	-1000000	
11.30	0.06770	131.93	1.148	350.29	-1000000	-1000000	-1000000	-1000000	
11.32	0.06770	131.35	1.148	350.34	-1000000	-1000000	-1000000	-1000000	
11.34	0.06768	130.46	1.148	350.40	-1000000	-1000000	-1000000	-1000000	
11.36	0.06771	129.78	1.148	350.28	-1000000	-1000000	-1000000	-1000000	
11.38	0.06772	129.53	1.148	350.11	-1000000	-1000000	-1000000	-1000000	
11.40	0.06772	129.50	1.148	350.17	-1000000	-1000000	-1000000	-1000000	
11.42	0.06772	129.57	1.148	350.20	-1000000	-1000000	-1000000	-1000000	
11.44	0.06773	129.70	1.148	350.19	-1000000	-1000000	-1000000	-1000000	
11.46	0.06770	129.83	1.148	350.30	-1000000	-1000000	-1000000	-1000000	
11.48	0.06767	129.94	1.148	350.32	-1000000	-1000000	-1000000	-1000000	
11.50	0.06767	130.39	1.148	350.03	-1000000	-1000000	-1000000	-1000000	
11.52	0.06768	131.10	1.148	349.95	-1000000	-1000000	-1000000	-1000000	
11.54	0.06769	131.45	1.148	350.28	-1000000	-1000000	-1000000	-1000000	
11.56	0.06773	131.93	1.148	350.57	-1000000	-1000000	-1000000	-1000000	
11.58	0.06775	132.67	1.148	350.55	-1000000	-1000000	-1000000	-1000000	
11.60	0.06776	133.31	1.148	350.56	-1000000	-1000000	-1000000	-1000000	
11.62	0.06777	133.98	1.148	350.38	-1000000	-1000000	-1000000	-1000000	
11.64	0.06775	134.50	1.148	350.28	-1000000	-1000000	-1000000	-1000000	
11.66	0.06770	135.45	1.148	350.28	-1000000	-1000000	-1000000	-1000000	
11.68	0.06767	136.61	1.148	350.24	-1000000	-1000000	-1000000	-1000000	
11.70	0.06768	137.52	1.148	350.28	-1000000	-1000000	-1000000	-1000000	
11.72	0.06772	138.40	1.148	350.35	-1000000	-1000000	-1000000	-1000000	
11.74	0.06770	139.28	1.148	350.23	-1000000	-1000000	-1000000	-1000000	
11.76	0.06769	140.25	1.148	350.13	-1000000	-1000000	-1000000	-1000000	
11.78	0.06765	141.10	1.148	350.09	-1000000	-1000000	-1000000	-1000000	
11.80	0.06757	142.08	1.148	350.18	-1000000	-1000000	-1000000	-1000000	
11.82	0.06760	142.86	1.148	350.12	-1000000	-1000000	-1000000	-1000000	
11.84	0.06762	143.54	1.148	350.10	-1000000	-1000000	-1000000	-1000000	
11.86	0.06762	144.24	1.148	350.14	-1000000	-1000000	-1000000	-1000000	
11.88	0.06760	144.44	1.147	350.20	-1000000	-1000000	-1000000	-1000000	
11.90	0.06755	144.51	1.147	350.28	-1000000	-1000000	-1000000	-1000000	
11.92	0.06754	144.68	1.147	350.48	-1000000	-1000000	-1000000	-1000000	
11.94	0.06752	144.33	1.147	350.35	-1000000	-1000000	-1000000	-1000000	
11.96	0.06749	143.46	1.147	350.21	-1000000	-1000000	-1000000	-1000000	
11.98	0.06745	142.29	1.147	350.05	-1000000	-1000000	-1000000	-1000000	
12.00	0.06744	141.09	1.147	350.10	-1000000	-1000000	-1000000	-1000000	
12.02	0.06744	139.95	1.147	350.12	-1000000	-1000000	-1000000	-1000000	
12.04	0.06740	138.87	1.146	350.06	-1000000	-1000000	-1000000	-1000000	
12.06	0.06735	138.20	1.147	349.88	-1000000	-1000000	-1000000	-1000000	
12.08	0.06733	137.58	1.146	349.69	-1000000	-1000000	-1000000	-1000000	
12.10	0.06731	136.84	1.147	349.74	-1000000	-1000000	-1000000	-1000000	
12.12	0.06729	136.46	1.146	349.90	-1000000	-1000000	-1000000	-1000000	
12.14	0.06727	136.53	1.147	349.92	-1000000	-1000000	-1000000	-1000000	
12.16	0.06724	136.65	1.146	349.86	-1000000	-1000000	-1000000	-1000000	
12.18	0.06724	136.76	1.146	349.86	-1000000	-1000000	-1000000	-1000000	
12.20	0.06725	136.65	1.146	350.08	-1000000	-1000000	-1000000	-1000000	
12.22	0.06726	136.56	1.146	350.22	-1000000	-1000000	-1000000	-1000000	
12.24	0.06726	136.28	1.146	350.03	-1000000	-1000000	-1000000	-1000000	
12.26	0.06727	135.56	1.146	349.92	-1000000	-1000000	-1000000	-1000000	
12.28	0.06727	134.69	1.146	350.16	-1000000	-1000000	-1000000	-1000000	
12.30	0.06722	133.59	1.146	350.32	-1000000	-1000000	-1000000	-1000000	
12.32	0.06718	132.28	1.146	350.13	-1000000	-1000000	-1000000	-1000000	
12.34	0.06714	131.17	1.146	350.19	-1000000	-1000000	-1000000	-1000000	
12.36	0.06718	129.82	1.146	350.18	-1000000	-1000000	-1000000	-1000000	
12.38	0.06724	128.02	1.146	349.92	-1000000	-1000000	-1000000	-1000000	
12.40	0.06729	126.31	1.146	349.79	-1000000	-1000000	-1000000	-1000000	
12.42	0.06726	124.99	1.146	349.73	-1000000	-1000000	-1000000	-1000000	
12.44	0.06722	123.79	1.146	349.67	-1000000	-1000000	-1000000	-1000000	
12.46	0.06721	123.15	1.146	349.82	-1000000	-1000000	-1000000	-1000000	
12.48	0.06722	123.04	1.147	350.10	-1000000	-1000000	-1000000	-1000000	
12.50	0.06719	123.09	1.147	350.36	-1000000	-1000000	-1000000	-1000000	
12.52	0.06715	123.15	1.147	350.53	-1000000	-1000000	-1000000	-1000000	
12.54	0.06719	123.29	1.147	350.59	-1000000	-1000000	-1000000	-1000000	
12.56	0.06727	123.92	1.147	350.66	-1000000	-1000000	-1000000	-1000000	
12.58	0.06727	124.64	1.147	350.59	-1000000	-1000000	-1000000	-1000000	
12.60	0.06722	125.63	1.147	350.41	-1000000	-1000000	-1000000	-1000000	
12.62	0.06715	126.39	1.147	350.27	-1000000	-1000000	-1000000	-1000000	
12.64	0.06711	127.19	1.147	350.44	-1000000	-1000000	-1000000	-1000000	
12.66	0.06713	128.27	1.147	350.34	-1000000	-1000000	-1000000	-1000000	
12.68	0.06717	129.55	1.147	350.08	-1000000	-1000000	-1000000	-1000000	
12.70	0.06715	130.77	1.147	349.88	-1000000	-1000000	-1000000	-1000000	
12.72	0.06713	131.55	1.147	349.89	-1000000	-1000000	-1000000	-1000000	
12.74	0.06711	132.35	1.147	350.08	-1000000	-1000000	-1000000	-1000000	
12.76	0.06713	133.45	1.147	350.36	-1000000	-1000000	-1000000	-1000000	
12.78	0.06715	134.61	1.147	350.49	-1000000	-1000000	-1000000	-1000000	
12.80	0.06716	135.62	1.147	350.40	-1000000	-1000000	-1000000	-1000000	
12.82	0.06716	136.57	1.147	350.35	-1000000	-1000000	-1000000	-1000000	
12.84	0.06714	137.71	1.147	350.39	-1000000	-1000000	-1000000	-1000000	
12.86	0.06710	138.89	1.147	350.35	-1000000	-1000000	-1000000	-1000000	
12.88	0.06710	140.11	1.147	350.40	-1000000	-1000000	-1000000	-1000000	
12.90	0.06712	141.16	1.147	350.36	-1000000	-1000000	-1000000	-1000000	
