Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.220	-0.01390	29.97	0.8331	300.13	-1000000	-1000000	-1000000	-1000000	
6.240	-0.01350	29.78	0.8348	300.11	-1000000	-1000000	-1000000	-1000000	
6.260	-0.01311	28.73	0.8363	300.11	-1000000	-1000000	-1000000	-1000000	
6.280	-0.01267	28.48	0.8376	300.14	-1000000	-1000000	-1000000	-1000000	
6.300	-0.01229	28.11	0.8390	300.15	-1000000	-1000000	-1000000	-1000000	
6.320	-0.01188	27.58	0.8403	300.13	-1000000	-1000000	-1000000	-1000000	
6.340	-0.01145	26.89	0.8416	300.11	-1000000	-1000000	-1000000	-1000000	
6.360	-0.01100	26.39	0.8430	300.12	-1000000	-1000000	-1000000	-1000000	
6.380	-0.01054	26.70	0.8446	300.14	-1000000	-1000000	-1000000	-1000000	
6.400	-0.01012	26.42	0.8461	300.14	-1000000	-1000000	-1000000	-1000000	
6.420	-0.00972	26.59	0.8475	300.12	-1000000	-1000000	-1000000	-1000000	
6.440	-0.00934	26.43	0.8489	300.11	-1000000	-1000000	-1000000	-1000000	
6.460	-0.00895	26.44	0.8503	300.13	-1000000	-1000000	-1000000	-1000000	
6.480	-0.00853	26.55	0.8517	300.14	-1000000	-1000000	-1000000	-1000000	
6.500	-0.00813	26.18	0.8530	300.13	-1000000	-1000000	-1000000	-1000000	
6.520	-0.00766	26.59	0.8547	300.11	-1000000	-1000000	-1000000	-1000000	
6.540	-0.00717	26.54	0.8563	300.12	-1000000	-1000000	-1000000	-1000000	
6.560	-0.00676	27.07	0.8577	300.14	-1000000	-1000000	-1000000	-1000000	
6.580	-0.00637	27.73	0.8591	300.14	-1000000	-1000000	-1000000	-1000000	
6.600	-0.00599	27.38	0.8604	300.12	-1000000	-1000000	-1000000	-1000000	
6.620	-0.00560	27.03	0.8617	300.11	-1000000	-1000000	-1000000	-1000000	
6.640	-0.00520	26.51	0.8633	300.12	-1000000	-1000000	-1000000	-1000000	
6.660	-0.00476	26.91	0.8650	300.14	-1000000	-1000000	-1000000	-1000000	
6.680	-0.00428	26.82	0.8665	300.12	-1000000	-1000000	-1000000	-1000000	
6.700	-0.00373	26.82	0.8679	300.11	-1000000	-1000000	-1000000	-1000000	
6.720	-0.00327	26.92	0.8692	300.14	-1000000	-1000000	-1000000	-1000000	
6.740	-0.00292	26.55	0.8705	300.15	-1000000	-1000000	-1000000	-1000000	
6.760	-0.00257	26.60	0.8721	300.14	-1000000	-1000000	-1000000	-1000000	
6.780	-0.00214	26.41	0.8737	300.12	-1000000	-1000000	-1000000	-1000000	
6.800	-0.00173	26.69	0.8752	300.11	-1000000	-1000000	-1000000	-1000000	
6.820	-0.00140	26.60	0.8766	300.12	-1000000	-1000000	-1000000	-1000000	
6.840	-0.00095	26.45	0.8779	300.14	-1000000	-1000000	-1000000	-1000000	
6.860	-0.00041	26.64	0.8793	300.14	-1000000	-1000000	-1000000	-1000000	
6.880	0.00012	26.45	0.8809	300.12	-1000000	-1000000	-1000000	-1000000	
6.900	0.00056	26.73	0.8825	300.11	-1000000	-1000000	-1000000	-1000000	
6.920	0.00092	26.49	0.8839	300.13	-1000000	-1000000	-1000000	-1000000	
6.940	0.00125	26.49	0.8853	300.14	-1000000	-1000000	-1000000	-1000000	
6.960	0.00172	27.28	0.8869	300.12	-1000000	-1000000	-1000000	-1000000	
6.980	0.00222	27.96	0.8885	300.11	-1000000	-1000000	-1000000	-1000000	
7.000	0.00264	28.27	0.8900	300.12	-1000000	-1000000	-1000000	-1000000	
7.020	0.00306	27.99	0.8913	300.14	-1000000	-1000000	-1000000	-1000000	
7.040	0.00350	27.82	0.8927	300.15	-1000000	-1000000	-1000000	-1000000	
7.060	0.00392	26.90	0.8943	300.13	-1000000	-1000000	-1000000	-1000000	
7.080	0.00434	26.78	0.8960	300.12	-1000000	-1000000	-1000000	-1000000	
7.100	0.00474	26.56	0.8974	300.14	-1000000	-1000000	-1000000	-1000000	
7.120	0.00515	26.21	0.8989	300.15	-1000000	-1000000	-1000000	-1000000	
7.140	0.00559	25.83	0.9002	300.13	-1000000	-1000000	-1000000	-1000000	
7.160	0.00606	24.78	0.9016	300.11	-1000000	-1000000	-1000000	-1000000	
7.180	0.00652	24.81	0.9032	300.11	-1000000	-1000000	-1000000	-1000000	
7.200	0.00697	24.86	0.9047	300.13	-1000000	-1000000	-1000000	-1000000	
7.220	0.00742	24.54	0.9061	300.14	-1000000	-1000000	-1000000	-1000000	
7.240	0.00785	24.68	0.9075	300.12	-1000000	-1000000	-1000000	-1000000	
7.260	0.00827	23.79	0.9089	300.11	-1000000	-1000000	-1000000	-1000000	
7.280	0.00867	23.26	0.9105	300.12	-1000000	-1000000	-1000000	-1000000	
7.300	0.00911	23.35	0.9120	300.14	-1000000	-1000000	-1000000	-1000000	
7.320	0.00959	22.98	0.9134	300.13	-1000000	-1000000	-1000000	-1000000	
7.340	0.01008	23.05	0.9148	300.11	-1000000	-1000000	-1000000	-1000000	
7.360	0.01054	23.27	0.9164	300.12	-1000000	-1000000	-1000000	-1000000	
7.380	0.01098	22.79	0.9180	300.13	-1000000	-1000000	-1000000	-1000000	
7.400	0.01138	23.01	0.9194	300.14	-1000000	-1000000	-1000000	-1000000	
7.420	0.01181	23.35	0.9209	300.12	-1000000	-1000000	-1000000	-1000000	
7.440	0.01220	23.76	0.9226	300.11	-1000000	-1000000	-1000000	-1000000	
7.460	0.01259	24.71	0.9241	300.12	-1000000	-1000000	-1000000	-1000000	
7.480	0.01304	24.71	0.9255	300.14	-1000000	-1000000	-1000000	-1000000	
7.500	0.01357	24.72	0.9270	300.14	-1000000	-1000000	-1000000	-1000000	
7.520	0.01407	24.78	0.9286	300.11	-1000000	-1000000	-1000000	-1000000	
7.540	0.01453	23.52	0.9302	300.11	-1000000	-1000000	-1000000	-1000000	
7.560	0.01495	23.05	0.9317	300.13	-1000000	-1000000	-1000000	-1000000	
7.580	0.01538	23.14	0.9330	300.14	-1000000	-1000000	-1000000	-1000000	
7.600	0.01580	22.92	0.9344	300.12	-1000000	-1000000	-1000000	-1000000	
7.620	0.01624	23.38	0.9361	300.11	-1000000	-1000000	-1000000	-1000000	
7.640	0.01666	23.31	0.9377	300.12	-1000000	-1000000	-1000000	-1000000	
7.660	0.01712	22.74	0.9390	300.14	-1000000	-1000000	-1000000	-1000000	
7.680	0.01757	23.26	0.9404	300.13	-1000000	-1000000	-1000000	-1000000	
7.700	0.01805	23.31	0.9421	300.12	-1000000	-1000000	-1000000	-1000000	
7.720	0.01849	22.88	0.9436	300.11	-1000000	-1000000	-1000000	-1000000	
7.740	0.01890	23.29	0.9450	300.13	-1000000	-1000000	-1000000	-1000000	
7.760	0.01928	23.14	0.9464	300.14	-1000000	-1000000	-1000000	-1000000	
7.780	0.01971	23.15	0.9481	300.12	-1000000	-1000000	-1000000	-1000000	
7.800	0.02020	23.62	0.9496	300.11	-1000000	-1000000	-1000000	-1000000	
7.820	0.02068	23.21	0.9511	300.12	-1000000	-1000000	-1000000	-1000000	
7.840	0.02118	23.29	0.9528	300.13	-1000000	-1000000	-1000000	-1000000	
7.860	0.02166	24.06	0.9544	300.13	-1000000	-1000000	-1000000	-1000000	
7.880	0.02206	24.40	0.9557	300.11	-1000000	-1000000	-1000000	-1000000	
7.900	0.02243	25.08	0.9573	300.11	-1000000	-1000000	-1000000	-1000000	
7.920	0.02284	25.02	0.9589	300.13	-1000000	-1000000	-1000000	-1000000	
7.940	0.02330	24.80	0.9604	300.14	-1000000	-1000000	-1000000	-1000000	
7.960	0.02379	25.01	0.9617	300.13	-1000000	-1000000	-1000000	-1000000	
7.980	0.02427	24.28	0.9631	300.11	-1000000	-1000000	-1000000	-1000000	
8.000	0.02476	23.76	0.9649	300.12	-1000000	-1000000	-1000000	-1000000	
8.020	0.02517	23.54	0.9665	300.14	-1000000	-1000000	-1000000	-1000000	
8.040	0.02558	23.00	0.9680	300.14	-1000000	-1000000	-1000000	-1000000	
8.060	0.02601	23.06	0.9693	300.12	-1000000	-1000000	-1000000	-1000000	
8.080	0.02644	22.26	0.9709	300.11	-1000000	-1000000	-1000000	-1000000	
8.100	0.02691	21.25	0.9724	300.13	-1000000	-1000000	-1000000	-1000000	
8.120	0.02736	21.60	0.9738	300.14	-1000000	-1000000	-1000000	-1000000	
8.140	0.02779	21.73	0.9753	300.14	-1000000	-1000000	-1000000	-1000000	
8.160	0.02827	21.16	0.9769	300.11	-1000000	-1000000	-1000000	-1000000	
8.180	0.02870	21.20	0.9785	300.11	-1000000	-1000000	-1000000	-1000000	
8.200	0.02914	21.25	0.9799	300.14	-1000000	-1000000	-1000000	-1000000	
8.220	0.02960	20.90	0.9815	300.14	-1000000	-1000000	-1000000	-1000000	
8.240	0.03006	21.32	0.9831	300.13	-1000000	-1000000	-1000000	-1000000	
8.260	0.03046	21.79	0.9845	300.12	-1000000	-1000000	-1000000	-1000000	
8.280	0.03090	21.26	0.9860	300.12	-1000000	-1000000	-1000000	-1000000	
8.300	0.03136	21.35	0.9876	300.14	-1000000	-1000000	-1000000	-1000000	
8.320	0.03182	22.02	0.9892	300.13	-1000000	-1000000	-1000000	-1000000	
8.340	0.03230	22.29	0.9907	300.11	-1000000	-1000000	-1000000	-1000000	
8.360	0.03281	23.01	0.9924	300.12	-1000000	-1000000	-1000000	-1000000	
8.380	0.03325	23.35	0.9940	300.14	-1000000	-1000000	-1000000	-1000000	
8.400	0.03364	22.80	0.9953	300.14	-1000000	-1000000	-1000000	-1000000	
8.420	0.03411	22.58	0.9968	300.12	-1000000	-1000000	-1000000	-1000000	
8.440	0.03454	22.22	0.9985	300.11	-1000000	-1000000	-1000000	-1000000	
8.460	0.03499	21.27	1.0000	300.12	-1000000	-1000000	-1000000	-1000000	
8.480	0.03545	21.37	1.001	300.14	-1000000	-1000000	-1000000	-1000000	
8.500	0.03587	21.57	1.003	300.14	-1000000	-1000000	-1000000	-1000000	
8.520	0.03635	21.18	1.005	300.12	-1000000	-1000000	-1000000	-1000000	
8.540	0.03681	21.61	1.006	300.12	-1000000	-1000000	-1000000	-1000000	
8.560	0.03725	22.32	1.008	300.13	-1000000	-1000000	-1000000	-1000000	
8.580	0.03766	22.39	1.009	300.14	-1000000	-1000000	-1000000	-1000000	
8.600	0.03807	23.04	1.011	300.13	-1000000	-1000000	-1000000	-1000000	
8.620	0.03855	23.38	1.012	300.11	-1000000	-1000000	-1000000	-1000000	
8.640	0.03906	22.80	1.014	300.12	-1000000	-1000000	-1000000	-1000000	
8.660	0.03954	22.49	1.015	300.14	-1000000	-1000000	-1000000	-1000000	
8.680	0.03999	21.95	1.017	300.14	-1000000	-1000000	-1000000	-1000000	
8.700	0.04042	21.17	1.018	300.12	-1000000	-1000000	-1000000	-1000000	
8.720	0.04086	22.09	1.020	300.12	-1000000	-1000000	-1000000	-1000000	
8.740	0.04129	23.00	1.021	300.14	-1000000	-1000000	-1000000	-1000000	
8.760	0.04172	22.80	1.023	300.15	-1000000	-1000000	-1000000	-1000000	
8.780	0.04215	23.24	1.025	300.14	-1000000	-1000000	-1000000	-1000000	
8.800	0.04262	23.19	1.026	300.12	-1000000	-1000000	-1000000	-1000000	
8.820	0.04311	22.90	1.028	300.12	-1000000	-1000000	-1000000	-1000000	
8.840	0.04357	23.35	1.029	300.13	-1000000	-1000000	-1000000	-1000000	
8.860	0.04404	22.86	1.031	300.14	-1000000	-1000000	-1000000	-1000000	
8.880	0.04448	21.73	1.032	300.13	-1000000	-1000000	-1000000	-1000000	
8.900	0.04486	21.76	1.034	300.11	-1000000	-1000000	-1000000	-1000000	
8.920	0.04528	21.40	1.035	300.12	-1000000	-1000000	-1000000	-1000000	
8.940	0.04580	21.01	1.037	300.14	-1000000	-1000000	-1000000	-1000000	
8.960	0.04628	21.41	1.038	300.13	-1000000	-1000000	-1000000	-1000000	
8.980	0.04672	20.88	1.040	300.11	-1000000	-1000000	-1000000	-1000000	
9.000	0.04716	19.73	1.042	300.11	-1000000	-1000000	-1000000	-1000000	
9.020	0.04763	19.91	1.043	300.13	-1000000	-1000000	-1000000	-1000000	
9.040	0.04805	20.29	1.044	300.14	-1000000	-1000000	-1000000	-1000000	
9.060	0.04848	19.66	1.046	300.13	-1000000	-1000000	-1000000	-1000000	
9.080	0.04893	19.70	1.048	300.11	-1000000	-1000000	-1000000	-1000000	
9.100	0.04936	20.23	1.049	300.12	-1000000	-1000000	-1000000	-1000000	
9.120	0.04980	19.85	1.051	300.14	-1000000	-1000000	-1000000	-1000000	
9.140	0.05031	19.51	1.052	300.14	-1000000	-1000000	-1000000	-1000000	
9.160	0.05084	20.17	1.054	300.12	-1000000	-1000000	-1000000	-1000000	
9.180	0.05128	20.75	1.055	300.11	-1000000	-1000000	-1000000	-1000000	
9.200	0.05166	20.85	1.057	300.13	-1000000	-1000000	-1000000	-1000000	
9.220	0.05206	21.50	1.058	300.14	-1000000	-1000000	-1000000	-1000000	
9.240	0.05250	21.62	1.060	300.13	-1000000	-1000000	-1000000	-1000000	
9.260	0.05295	21.13	1.062	300.11	-1000000	-1000000	-1000000	-1000000	
9.280	0.05344	21.56	1.063	300.12	-1000000	-1000000	-1000000	-1000000	
9.300	0.05391	21.56	1.064	300.14	-1000000	-1000000	-1000000	-1000000	
9.320	0.05435	20.30	1.066	300.14	-1000000	-1000000	-1000000	-1000000	
9.340	0.05479	19.97	1.068	300.12	-1000000	-1000000	-1000000	-1000000	
9.360	0.05528	20.81	1.069	300.11	-1000000	-1000000	-1000000	-1000000	
9.380	0.05578	20.90	1.071	300.12	-1000000	-1000000	-1000000	-1000000	
9.400	0.05623	21.02	1.072	300.14	-1000000	-1000000	-1000000	-1000000	
9.420	0.05664	21.66	1.074	300.13	-1000000	-1000000	-1000000	-1000000	
9.440	0.05711	21.25	1.075	300.11	-1000000	-1000000	-1000000	-1000000	
9.460	0.05757	21.05	1.077	300.11	-1000000	-1000000	-1000000	-1000000	
9.480	0.05804	21.56	1.079	300.14	-1000000	-1000000	-1000000	-1000000	
9.500	0.05850	20.90	1.080	300.14	-1000000	-1000000	-1000000	-1000000	
9.520	0.05895	20.49	1.082	300.12	-1000000	-1000000	-1000000	-1000000	
9.540	0.05941	21.27	1.083	300.11	-1000000	-1000000	-1000000	-1000000	
9.560	0.05988	21.35	1.085	300.13	-1000000	-1000000	-1000000	-1000000	
9.580	0.06032	21.01	1.086	300.14	-1000000	-1000000	-1000000	-1000000	
9.600	0.06079	21.55	1.088	300.36	-1000000	-1000000	-1000000	-1000000	
9.620	0.06127	21.56	1.089	301.20	-1000000	-1000000	-1000000	-1000000	
9.640	0.06170	21.03	1.091	301.64	-1000000	-1000000	-1000000	-1000000	
9.660	0.06212	21.46	1.093	302.29	-1000000	-1000000	-1000000	-1000000	
9.680	0.06257	21.60	1.094	303.87	-1000000	-1000000	-1000000	-1000000	
9.700	0.06306	21.16	1.096	304.39	-1000000	-1000000	-1000000	-1000000	
9.720	0.06354	21.55	1.097	304.47	-1000000	-1000000	-1000000	-1000000	
9.740	0.06396	21.65	1.099	305.48	-1000000	-1000000	-1000000	-1000000	
9.760	0.06445	20.46	1.101	306.66	-1000000	-1000000	-1000000	-1000000	
9.780	0.06497	19.98	1.102	307.14	-1000000	-1000000	-1000000	-1000000	
9.800	0.06546	20.11	1.103	307.36	-1000000	-1000000	-1000000	-1000000	
9.820	0.06590	19.51	1.105	308.01	-1000000	-1000000	-1000000	-1000000	
9.840	0.06631	19.34	1.107	308.68	-1000000	-1000000	-1000000	-1000000	
9.860	0.06672	20.06	1.108	309.63	-1000000	-1000000	-1000000	-1000000	
9.880	0.06717	19.79	1.110	310.93	-1000000	-1000000	-1000000	-1000000	
9.900	0.06767	18.63	1.111	312.00	-1000000	-1000000	-1000000	-1000000	
9.920	0.06811	18.40	1.113	313.14	-1000000	-1000000	-1000000	-1000000	
9.940	0.06857	18.66	1.114	314.37	-1000000	-1000000	-1000000	-1000000	
9.960	0.06899	18.04	1.116	315.31	-1000000	-1000000	-1000000	-1000000	
9.980	0.06945	17.48	1.117	316.50	-1000000	-1000000	-1000000	-1000000	
10.00	0.06995	18.23	1.119	317.60	-1000000	-1000000	-1000000	-1000000	
10.02	0.07045	18.81	1.120	318.05	-1000000	-1000000	-1000000	-1000000	
10.04	0.07088	18.56	1.122	318.97	-1000000	-1000000	-1000000	-1000000	
10.06	0.07130	19.06	1.124	320.05	-1000000	-1000000	-1000000	-1000000	
10.08	0.07180	20.13	1.125	320.89	-1000000	-1000000	-1000000	-1000000	
10.10	0.07232	19.88	1.127	321.42	-1000000	-1000000	-1000000	-1000000	
10.12	0.07282	19.29	1.128	322.09	-1000000	-1000000	-1000000	-1000000	
10.14	0.07331	19.35	1.130	322.91	-1000000	-1000000	-1000000	-1000000	
10.16	0.07373	19.04	1.132	324.22	-1000000	-1000000	-1000000	-1000000	
10.18	0.07411	17.94	1.133	325.30	-1000000	-1000000	-1000000	-1000000	
10.20	0.07455	17.65	1.135	326.31	-1000000	-1000000	-1000000	-1000000	
10.22	0.07500	18.47	1.136	327.12	-1000000	-1000000	-1000000	-1000000	
10.24	0.07546	18.92	1.138	328.00	-1000000	-1000000	-1000000	-1000000	
10.26	0.07592	18.93	1.140	329.12	-1000000	-1000000	-1000000	-1000000	
10.28	0.07640	19.62	1.141	330.61	-1000000	-1000000	-1000000	-1000000	
10.30	0.07688	20.20	1.143	331.84	-1000000	-1000000	-1000000	-1000000	
10.32	0.07738	19.35	1.144	332.84	-1000000	-1000000	-1000000	-1000000	
10.34	0.07785	18.20	1.146	333.75	-1000000	-1000000	-1000000	-1000000	
10.36	0.07837	18.67	1.148	334.60	-1000000	-1000000	-1000000	-1000000	
10.38	0.07884	19.60	1.149	335.69	-1000000	-1000000	-1000000	-1000000	
10.40	0.07923	19.41	1.150	336.60	-1000000	-1000000	-1000000	-1000000	
10.42	0.07969	19.70	1.152	337.37	-1000000	-1000000	-1000000	-1000000	
10.44	0.08021	20.29	1.154	338.02	-1000000	-1000000	-1000000	-1000000	
10.46	0.08072	19.76	1.156	338.76	-1000000	-1000000	-1000000	-1000000	
10.48	0.08119	19.50	1.158	339.80	-1000000	-1000000	-1000000	-1000000	
10.50	0.08163	20.31	1.159	340.75	-1000000	-1000000	-1000000	-1000000	
10.52	0.08204	20.43	1.160	341.66	-1000000	-1000000	-1000000	-1000000	
10.54	0.08251	20.56	1.161	342.73	-1000000	-1000000	-1000000	-1000000	
10.56	0.08296	21.60	1.163	343.68	-1000000	-1000000	-1000000	-1000000	
10.58	0.08343	21.37	1.165	344.75	-1000000	-1000000	-1000000	-1000000	
10.60	0.08391	20.05	1.167	345.95	-1000000	-1000000	-1000000	-1000000	
10.62	0.08433	19.80	1.168	346.98	-1000000	-1000000	-1000000	-1000000	
10.64	0.08481	19.66	1.170	347.94	-1000000	-1000000	-1000000	-1000000	
10.66	0.08532	18.36	1.171	349.12	-1000000	-1000000	-1000000	-1000000	
10.68	0.08577	17.55	1.173	350.28	-1000000	-1000000	-1000000	-1000000	
10.70	0.08621	18.32	1.174	351.13	-1000000	-1000000	-1000000	-1000000	
10.72	0.08669	18.56	1.176	351.85	-1000000	-1000000	-1000000	-1000000	
10.74	0.08716	17.64	1.178	352.64	-1000000	-1000000	-1000000	-1000000	
10.76	0.08764	17.52	1.179	353.47	-1000000	-1000000	-1000000	-1000000	
10.78	0.08815	18.22	1.181	354.40	-1000000	-1000000	-1000000	-1000000	
10.80	0.08859	17.47	1.182	355.35	-1000000	-1000000	-1000000	-1000000	
10.82	0.08900	16.29	1.184	356.20	-1000000	-1000000	-1000000	-1000000	
10.84	0.08946	16.63	1.185	357.00	-1000000	-1000000	-1000000	-1000000	
10.86	0.08995	18.06	1.187	357.68	-1000000	-1000000	-1000000	-1000000	
10.88	0.09040	18.45	1.189	358.81	-1000000	-1000000	-1000000	-1000000	
10.90	0.09087	17.76	1.190	360.07	-1000000	-1000000	-1000000	-1000000	
10.92	0.09137	17.78	1.192	361.19	-1000000	-1000000	-1000000	-1000000	
10.94	0.09186	18.57	1.193	362.21	-1000000	-1000000	-1000000	-1000000	
10.96	0.09233	18.57	1.195	363.12	-1000000	-1000000	-1000000	-1000000	
10.98	0.09278	17.73	1.197	364.06	-1000000	-1000000	-1000000	-1000000	
11.00	0.09322	17.78	1.198	364.93	-1000000	-1000000	-1000000	-1000000	
11.02	0.09365	18.51	1.200	365.79	-1000000	-1000000	-1000000	-1000000	
11.04	0.09410	18.18	1.201	366.74	-1000000	-1000000	-1000000	-1000000	
11.06	0.09460	17.56	1.203	367.61	-1000000	-1000000	-1000000	-1000000	
11.08	0.09509	18.35	1.205	368.30	-1000000	-1000000	-1000000	-1000000	
11.10	0.09554	20.43	1.206	369.00	-1000000	-1000000	-1000000	-1000000	
11.12	0.09595	22.65	1.208	369.90	-1000000	-1000000	-1000000	-1000000	
11.14	0.09630	26.58	1.209	370.85	-1000000	-1000000	-1000000	-1000000	
11.16	0.09664	31.53	1.211	371.80	-1000000	-1000000	-1000000	-1000000	
11.18	0.09695	37.35	1.212	372.64	-1000000	-1000000	-1000000	-1000000	
11.20	0.09724	43.24	1.214	373.35	-1000000	-1000000	-1000000	-1000000	
11.22	0.09756	49.55	1.215	374.00	-1000000	-1000000	-1000000	-1000000	
11.24	0.09785	56.23	1.216	374.63	-1000000	-1000000	-1000000	-1000000	
11.26	0.09809	63.03	1.217	375.26	-1000000	-1000000	-1000000	-1000000	
11.28	0.09836	69.44	1.218	375.86	-1000000	-1000000	-1000000	-1000000	
11.30	0.09856	75.43	1.219	376.32	-1000000	-1000000	-1000000	-1000000	
11.32	0.09870	81.38	1.220	376.65	-1000000	-1000000	-1000000	-1000000	
11.34	0.09886	87.06	1.221	377.04	-1000000	-1000000	-1000000	-1000000	
11.36	0.09898	92.03	1.222	377.52	-1000000	-1000000	-1000000	-1000000	
11.38	0.09910	96.33	1.222	377.88	-1000000	-1000000	-1000000	-1000000	
11.40	0.09922	100.05	1.223	378.08	-1000000	-1000000	-1000000	-1000000	
11.42	0.09934	103.43	1.224	378.21	-1000000	-1000000	-1000000	-1000000	
11.44	0.09946	106.82	1.224	378.51	-1000000	-1000000	-1000000	-1000000	
11.46	0.09951	110.14	1.224	378.81	-1000000	-1000000	-1000000	-1000000	
11.48	0.09953	113.34	1.225	379.11	-1000000	-1000000	-1000000	-1000000	
11.50	0.09958	116.11	1.225	379.35	-1000000	-1000000	-1000000	-1000000	
11.52	0.09961	118.18	1.225	379.47	-1000000	-1000000	-1000000	-1000000	
11.54	0.09960	120.16	1.225	379.60	-1000000	-1000000	-1000000	-1000000	
11.56	0.09966	121.98	1.225	379.77	-1000000	-1000000	-1000000	-1000000	
11.58	0.09970	123.67	1.226	379.95	-1000000	-1000000	-1000000	-1000000	
11.60	0.09974	125.21	1.226	380.06	-1000000	-1000000	-1000000	-1000000	
11.62	0.09977	126.70	1.226	380.17	-1000000	-1000000	-1000000	-1000000	
11.64	0.09979	128.24	1.226	380.32	-1000000	-1000000	-1000000	-1000000	
11.66	0.09985	129.66	1.226	380.43	-1000000	-1000000	-1000000	-1000000	
11.68	0.09987	131.11	1.226	380.48	-1000000	-1000000	-1000000	-1000000	
11.70	0.09982	132.75	1.226	380.52	-1000000	-1000000	-1000000	-1000000	
11.72	0.09980	134.55	1.226	380.55	-1000000	-1000000	-1000000	-1000000	
11.74	0.09982	136.21	1.226	380.59	-1000000	-1000000	-1000000	-1000000	
11.76	0.09988	137.78	1.226	380.53	-1000000	-1000000	-1000000	-1000000	
11.78	0.09991	139.55	1.226	380.40	-1000000	-1000000	-1000000	-1000000	
11.80	0.09986	141.27	1.226	380.36	-1000000	-1000000	-1000000	-1000000	
11.82	0.09983	142.85	1.226	380.53	-1000000	-1000000	-1000000	-1000000	
11.84	0.09984	144.49	1.225	380.80	-1000000	-1000000	-1000000	-1000000	
11.86	0.09984	146.19	1.225	380.80	-1000000	-1000000	-1000000	-1000000	
11.88	0.09986	147.98	1.225	380.71	-1000000	-1000000	-1000000	-1000000	
11.90	0.09989	148.87	1.225	380.75	-1000000	-1000000	-1000000	-1000000	
11.92	0.09991	149.49	1.225	380.75	-1000000	-1000000	-1000000	-1000000	
11.94	0.09985	150.25	1.224	380.72	-1000000	-1000000	-1000000	-1000000	
11.96	0.09977	150.69	1.224	380.75	-1000000	-1000000	-1000000	-1000000	
11.98	0.09978	150.69	1.224	380.84	-1000000	-1000000	-1000000	-1000000	
12.00	0.09975	149.85	1.223	380.79	-1000000	-1000000	-1000000	-1000000	
12.02	0.09969	149.01	1.223	380.68	-1000000	-1000000	-1000000	-1000000	
12.04	0.09967	148.14	1.223	380.55	-1000000	-1000000	-1000000	-1000000	
12.06	0.09969	147.18	1.223	380.49	-1000000	-1000000	-1000000	-1000000	
12.08	0.09972	146.24	1.222	380.45	-1000000	-1000000	-1000000	-1000000	
12.10	0.09973	145.23	1.222	380.47	-1000000	-1000000	-1000000	-1000000	
12.12	0.09966	144.47	1.222	380.68	-1000000	-1000000	-1000000	-1000000	
12.14	0.09961	144.08	1.222	380.76	-1000000	-1000000	-1000000	-1000000	
12.16	0.09958	143.45	1.221	380.65	-1000000	-1000000	-1000000	-1000000	
12.18	0.09958	142.72	1.221	380.57	-1000000	-1000000	-1000000	-1000000	
12.20	0.09959	142.46	1.221	380.65	-1000000	-1000000	-1000000	-1000000	
12.22	0.09957	142.30	1.221	380.62	-1000000	-1000000	-1000000	-1000000	
12.24	0.09956	141.74	1.221	380.58	-1000000	-1000000	-1000000	-1000000	
12.26	0.09957	141.13	1.220	380.62	-1000000	-1000000	-1000000	-1000000	
12.28	0.09953	140.56	1.220	380.68	-1000000	-1000000	-1000000	-1000000	
12.30	0.09949	139.69	1.220	380.57	-1000000	-1000000	-1000000	-1000000	
12.32	0.09944	139.42	1.220	380.47	-1000000	-1000000	-1000000	-1000000	
12.34	0.09944	140.15	1.220	380.48	-1000000	-1000000	-1000000	-1000000	
12.36	0.09946	140.78	1.220	380.49	-1000000	-1000000	-1000000	-1000000	
12.38	0.09941	140.90	1.220	380.36	-1000000	-1000000	-1000000	-1000000	
12.40	0.09941	140.57	1.219	380.21	-1000000	-1000000	-1000000	-1000000	
12.42	0.09945	139.90	1.219	380.11	-1000000	-1000000	-1000000	-1000000	
12.44	0.09938	139.35	1.219	380.05	-1000000	-1000000	-1000000	-1000000	
12.46	0.09926	139.58	1.219	380.01	-1000000	-1000000	-1000000	-1000000	
12.48	0.09920	140.18	1.219	379.99	-1000000	-1000000	-1000000	-1000000	
12.50	0.09921	140.58	1.218	379.97	-1000000	-1000000	-1000000	-1000000	
12.52	0.09922	140.63	1.218	380.04	-1000000	-1000000	-1000000	-1000000	
12.54	0.09924	140.50	1.218	380.15	-1000000	-1000000	-1000000	-1000000	
12.56	0.09927	139.88	1.218	380.12	-1000000	-1000000	-1000000	-1000000	
12.58	0.09927	139.32	1.218	380.13	-1000000	-1000000	-1000000	-1000000	
12.60	0.09923	139.03	1.218	380.08	-1000000	-1000000	-1000000	-1000000	
12.62	0.09923	139.00	1.218	380.06	-1000000	-1000000	-1000000	-1000000	
12.64	0.09924	139.15	1.218	380.03	-1000000	-1000000	-1000000	-1000000	
12.66	0.09924	139.27	1.217	380.02	-1000000	-1000000	-1000000	-1000000	
12.68	0.09918	139.31	1.217	379.93	-1000000	-1000000	-1000000	-1000000	
12.70	0.09910	139.24	1.217	379.82	-1000000	-1000000	-1000000	-1000000	
12.72	0.09909	139.10	1.217	379.80	-1000000	-1000000	-1000000	-1000000	
12.74	0.09915	139.15	1.217	379.69	-1000000	-1000000	-1000000	-1000000	
