Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.040	0.01063	-25.34	-0.5277	300.14	-1000000	-1000000	-1000000	-1000000	
6.060	0.01103	-25.09	-0.5262	300.12	-1000000	-1000000	-1000000	-1000000	
6.080	0.01145	-24.54	-0.5246	300.11	-1000000	-1000000	-1000000	-1000000	
6.100	0.01187	-24.52	-0.5231	300.12	-1000000	-1000000	-1000000	-1000000	
6.120	0.01230	-24.99	-0.5217	300.14	-1000000	-1000000	-1000000	-1000000	
6.140	0.01269	-25.36	-0.5203	300.14	-1000000	-1000000	-1000000	-1000000	
6.160	0.01309	-25.61	-0.5190	300.12	-1000000	-1000000	-1000000	-1000000	
6.180	0.01355	-25.50	-0.5177	300.11	-1000000	-1000000	-1000000	-1000000	
6.200	0.01394	-25.48	-0.5163	300.13	-1000000	-1000000	-1000000	-1000000	
6.220	0.01433	-25.34	-0.5149	300.14	-1000000	-1000000	-1000000	-1000000	
6.240	0.01473	-25.33	-0.5134	300.13	-1000000	-1000000	-1000000	-1000000	
6.260	0.01514	-24.44	-0.5118	300.11	-1000000	-1000000	-1000000	-1000000	
6.280	0.01560	-24.13	-0.5103	300.12	-1000000	-1000000	-1000000	-1000000	
6.300	0.01606	-24.01	-0.5089	300.14	-1000000	-1000000	-1000000	-1000000	
6.320	0.01649	-24.15	-0.5076	300.14	-1000000	-1000000	-1000000	-1000000	
6.340	0.01689	-23.85	-0.5063	300.12	-1000000	-1000000	-1000000	-1000000	
6.360	0.01726	-24.38	-0.5050	300.11	-1000000	-1000000	-1000000	-1000000	
6.380	0.01765	-24.93	-0.5037	300.13	-1000000	-1000000	-1000000	-1000000	
6.400	0.01806	-25.61	-0.5023	300.14	-1000000	-1000000	-1000000	-1000000	
6.420	0.01847	-26.38	-0.5009	300.13	-1000000	-1000000	-1000000	-1000000	
6.440	0.01888	-27.06	-0.4996	300.11	-1000000	-1000000	-1000000	-1000000	
6.460	0.01932	-27.23	-0.4982	300.12	-1000000	-1000000	-1000000	-1000000	
6.480	0.01981	-27.58	-0.4966	300.14	-1000000	-1000000	-1000000	-1000000	
6.500	0.02035	-28.30	-0.4950	300.14	-1000000	-1000000	-1000000	-1000000	
6.520	0.02078	-28.77	-0.4935	300.12	-1000000	-1000000	-1000000	-1000000	
6.540	0.02112	-28.80	-0.4921	300.11	-1000000	-1000000	-1000000	-1000000	
6.560	0.02147	-28.54	-0.4908	300.13	-1000000	-1000000	-1000000	-1000000	
6.580	0.02189	-28.35	-0.4895	300.14	-1000000	-1000000	-1000000	-1000000	
6.600	0.02229	-28.43	-0.4882	300.13	-1000000	-1000000	-1000000	-1000000	
6.620	0.02272	-28.61	-0.4866	300.11	-1000000	-1000000	-1000000	-1000000	
6.640	0.02320	-28.87	-0.4850	300.11	-1000000	-1000000	-1000000	-1000000	
6.660	0.02363	-28.90	-0.4835	300.13	-1000000	-1000000	-1000000	-1000000	
6.680	0.02408	-28.95	-0.4821	300.14	-1000000	-1000000	-1000000	-1000000	
6.700	0.02451	-28.76	-0.4808	300.12	-1000000	-1000000	-1000000	-1000000	
6.720	0.02491	-28.09	-0.4794	300.11	-1000000	-1000000	-1000000	-1000000	
6.740	0.02533	-27.38	-0.4780	300.12	-1000000	-1000000	-1000000	-1000000	
6.760	0.02577	-27.03	-0.4764	300.14	-1000000	-1000000	-1000000	-1000000	
6.780	0.02615	-27.17	-0.4749	300.13	-1000000	-1000000	-1000000	-1000000	
6.800	0.02660	-27.45	-0.4734	300.11	-1000000	-1000000	-1000000	-1000000	
6.820	0.02705	-28.24	-0.4720	300.11	-1000000	-1000000	-1000000	-1000000	
6.840	0.02751	-28.70	-0.4707	300.13	-1000000	-1000000	-1000000	-1000000	
6.860	0.02797	-28.94	-0.4693	300.14	-1000000	-1000000	-1000000	-1000000	
6.880	0.02841	-29.01	-0.4680	300.13	-1000000	-1000000	-1000000	-1000000	
6.900	0.02880	-28.88	-0.4665	300.11	-1000000	-1000000	-1000000	-1000000	
6.920	0.02919	-28.94	-0.4648	300.12	-1000000	-1000000	-1000000	-1000000	
6.940	0.02962	-28.79	-0.4633	300.14	-1000000	-1000000	-1000000	-1000000	
6.960	0.03010	-28.83	-0.4619	300.13	-1000000	-1000000	-1000000	-1000000	
6.980	0.03053	-28.87	-0.4606	300.11	-1000000	-1000000	-1000000	-1000000	
7.000	0.03095	-28.85	-0.4593	300.12	-1000000	-1000000	-1000000	-1000000	
7.020	0.03142	-28.66	-0.4577	300.14	-1000000	-1000000	-1000000	-1000000	
7.040	0.03185	-27.88	-0.4561	300.15	-1000000	-1000000	-1000000	-1000000	
7.060	0.03226	-27.41	-0.4545	300.13	-1000000	-1000000	-1000000	-1000000	
7.080	0.03270	-27.13	-0.4532	300.11	-1000000	-1000000	-1000000	-1000000	
7.100	0.03317	-27.14	-0.4518	300.12	-1000000	-1000000	-1000000	-1000000	
7.120	0.03362	-27.40	-0.4505	300.14	-1000000	-1000000	-1000000	-1000000	
7.140	0.03401	-28.10	-0.4490	300.13	-1000000	-1000000	-1000000	-1000000	
7.160	0.03441	-28.69	-0.4474	300.11	-1000000	-1000000	-1000000	-1000000	
7.180	0.03491	-28.88	-0.4459	300.11	-1000000	-1000000	-1000000	-1000000	
7.200	0.03537	-28.53	-0.4445	300.13	-1000000	-1000000	-1000000	-1000000	
7.220	0.03580	-27.71	-0.4431	300.14	-1000000	-1000000	-1000000	-1000000	
7.240	0.03621	-27.25	-0.4416	300.13	-1000000	-1000000	-1000000	-1000000	
7.260	0.03655	-27.25	-0.4399	300.11	-1000000	-1000000	-1000000	-1000000	
7.280	0.03695	-27.24	-0.4384	300.12	-1000000	-1000000	-1000000	-1000000	
7.300	0.03746	-27.55	-0.4371	300.14	-1000000	-1000000	-1000000	-1000000	
7.320	0.03797	-28.23	-0.4357	300.14	-1000000	-1000000	-1000000	-1000000	
7.340	0.03840	-28.83	-0.4344	300.12	-1000000	-1000000	-1000000	-1000000	
7.360	0.03879	-29.02	-0.4331	300.11	-1000000	-1000000	-1000000	-1000000	
7.380	0.03920	-29.57	-0.4315	300.12	-1000000	-1000000	-1000000	-1000000	
7.400	0.03959	-30.15	-0.4299	300.14	-1000000	-1000000	-1000000	-1000000	
7.420	0.04000	-29.82	-0.4285	300.13	-1000000	-1000000	-1000000	-1000000	
7.440	0.04046	-29.93	-0.4271	300.11	-1000000	-1000000	-1000000	-1000000	
7.460	0.04092	-30.48	-0.4257	300.12	-1000000	-1000000	-1000000	-1000000	
7.480	0.04140	-30.66	-0.4244	300.14	-1000000	-1000000	-1000000	-1000000	
7.500	0.04185	-30.61	-0.4228	300.14	-1000000	-1000000	-1000000	-1000000	
7.520	0.04226	-30.71	-0.4212	300.12	-1000000	-1000000	-1000000	-1000000	
7.540	0.04268	-31.41	-0.4197	300.11	-1000000	-1000000	-1000000	-1000000	
7.560	0.04314	-31.99	-0.4183	300.12	-1000000	-1000000	-1000000	-1000000	
7.580	0.04358	-31.82	-0.4170	300.14	-1000000	-1000000	-1000000	-1000000	
7.600	0.04400	-31.08	-0.4155	300.13	-1000000	-1000000	-1000000	-1000000	
7.620	0.04448	-30.39	-0.4138	300.11	-1000000	-1000000	-1000000	-1000000	
7.640	0.04495	-29.58	-0.4123	300.12	-1000000	-1000000	-1000000	-1000000	
7.660	0.04542	-28.98	-0.4109	300.14	-1000000	-1000000	-1000000	-1000000	
7.680	0.04581	-28.81	-0.4095	300.14	-1000000	-1000000	-1000000	-1000000	
7.700	0.04622	-29.03	-0.4079	300.13	-1000000	-1000000	-1000000	-1000000	
7.720	0.04664	-29.48	-0.4063	300.11	-1000000	-1000000	-1000000	-1000000	
7.740	0.04710	-30.20	-0.4049	300.12	-1000000	-1000000	-1000000	-1000000	
7.760	0.04756	-30.47	-0.4035	300.14	-1000000	-1000000	-1000000	-1000000	
7.780	0.04800	-30.46	-0.4022	300.13	-1000000	-1000000	-1000000	-1000000	
7.800	0.04850	-30.56	-0.4007	300.11	-1000000	-1000000	-1000000	-1000000	
7.820	0.04894	-30.58	-0.3991	300.11	-1000000	-1000000	-1000000	-1000000	
7.840	0.04931	-30.51	-0.3976	300.13	-1000000	-1000000	-1000000	-1000000	
7.860	0.04971	-30.49	-0.3962	300.14	-1000000	-1000000	-1000000	-1000000	
7.880	0.05016	-30.40	-0.3948	300.12	-1000000	-1000000	-1000000	-1000000	
7.900	0.05062	-30.44	-0.3932	300.11	-1000000	-1000000	-1000000	-1000000	
7.920	0.05110	-30.00	-0.3916	300.12	-1000000	-1000000	-1000000	-1000000	
7.940	0.05155	-29.17	-0.3902	300.14	-1000000	-1000000	-1000000	-1000000	
7.960	0.05197	-29.41	-0.3888	300.13	-1000000	-1000000	-1000000	-1000000	
7.980	0.05243	-30.01	-0.3874	300.11	-1000000	-1000000	-1000000	-1000000	
8.000	0.05287	-30.39	-0.3859	300.11	-1000000	-1000000	-1000000	-1000000	
8.020	0.05329	-30.51	-0.3843	300.13	-1000000	-1000000	-1000000	-1000000	
8.040	0.05371	-30.37	-0.3828	300.14	-1000000	-1000000	-1000000	-1000000	
8.060	0.05418	-30.35	-0.3814	300.12	-1000000	-1000000	-1000000	-1000000	
8.080	0.05461	-29.83	-0.3799	300.11	-1000000	-1000000	-1000000	-1000000	
8.100	0.05505	-29.14	-0.3782	300.12	-1000000	-1000000	-1000000	-1000000	
8.120	0.05549	-28.90	-0.3768	300.14	-1000000	-1000000	-1000000	-1000000	
8.140	0.05596	-28.95	-0.3754	300.13	-1000000	-1000000	-1000000	-1000000	
8.160	0.05644	-29.15	-0.3739	300.11	-1000000	-1000000	-1000000	-1000000	
8.180	0.05690	-28.93	-0.3721	300.11	-1000000	-1000000	-1000000	-1000000	
8.200	0.05735	-29.34	-0.3706	300.13	-1000000	-1000000	-1000000	-1000000	
8.220	0.05773	-30.27	-0.3693	300.14	-1000000	-1000000	-1000000	-1000000	
8.240	0.05817	-30.57	-0.3679	300.13	-1000000	-1000000	-1000000	-1000000	
8.260	0.05865	-30.68	-0.3664	300.11	-1000000	-1000000	-1000000	-1000000	
8.280	0.05912	-30.70	-0.3647	300.12	-1000000	-1000000	-1000000	-1000000	
8.300	0.05959	-30.76	-0.3633	300.14	-1000000	-1000000	-1000000	-1000000	
8.320	0.06002	-31.04	-0.3619	300.13	-1000000	-1000000	-1000000	-1000000	
8.340	0.06044	-31.03	-0.3605	300.11	-1000000	-1000000	-1000000	-1000000	
8.360	0.06087	-31.41	-0.3589	300.11	-1000000	-1000000	-1000000	-1000000	
8.380	0.06131	-31.99	-0.3573	300.13	-1000000	-1000000	-1000000	-1000000	
8.400	0.06174	-32.27	-0.3559	300.14	-1000000	-1000000	-1000000	-1000000	
8.420	0.06220	-32.41	-0.3545	300.13	-1000000	-1000000	-1000000	-1000000	
8.440	0.06266	-32.47	-0.3531	300.11	-1000000	-1000000	-1000000	-1000000	
8.460	0.06312	-32.19	-0.3514	300.12	-1000000	-1000000	-1000000	-1000000	
8.480	0.06355	-32.17	-0.3498	300.14	-1000000	-1000000	-1000000	-1000000	
8.500	0.06397	-32.31	-0.3484	300.14	-1000000	-1000000	-1000000	-1000000	
8.520	0.06440	-31.60	-0.3471	300.12	-1000000	-1000000	-1000000	-1000000	
8.540	0.06487	-30.91	-0.3455	300.11	-1000000	-1000000	-1000000	-1000000	
8.560	0.06529	-30.47	-0.3438	300.13	-1000000	-1000000	-1000000	-1000000	
8.580	0.06576	-30.54	-0.3424	300.14	-1000000	-1000000	-1000000	-1000000	
8.600	0.06626	-30.62	-0.3411	300.13	-1000000	-1000000	-1000000	-1000000	
8.620	0.06671	-30.54	-0.3395	300.11	-1000000	-1000000	-1000000	-1000000	
8.640	0.06713	-30.77	-0.3379	300.12	-1000000	-1000000	-1000000	-1000000	
8.660	0.06758	-30.77	-0.3364	300.14	-1000000	-1000000	-1000000	-1000000	
8.680	0.06802	-30.61	-0.3351	300.14	-1000000	-1000000	-1000000	-1000000	
8.700	0.06846	-30.68	-0.3337	300.12	-1000000	-1000000	-1000000	-1000000	
8.720	0.06895	-30.59	-0.3321	300.11	-1000000	-1000000	-1000000	-1000000	
8.740	0.06936	-30.65	-0.3305	300.12	-1000000	-1000000	-1000000	-1000000	
8.760	0.06978	-30.74	-0.3290	300.14	-1000000	-1000000	-1000000	-1000000	
8.780	0.07028	-30.53	-0.3277	300.13	-1000000	-1000000	-1000000	-1000000	
8.800	0.07075	-30.47	-0.3262	300.11	-1000000	-1000000	-1000000	-1000000	
8.820	0.07117	-30.46	-0.3246	300.11	-1000000	-1000000	-1000000	-1000000	
8.840	0.07155	-30.40	-0.3230	300.13	-1000000	-1000000	-1000000	-1000000	
8.860	0.07196	-30.47	-0.3216	300.14	-1000000	-1000000	-1000000	-1000000	
8.880	0.07240	-30.46	-0.3202	300.12	-1000000	-1000000	-1000000	-1000000	
8.900	0.07291	-30.51	-0.3186	300.11	-1000000	-1000000	-1000000	-1000000	
8.920	0.07341	-30.45	-0.3171	300.12	-1000000	-1000000	-1000000	-1000000	
8.940	0.07388	-30.40	-0.3157	300.14	-1000000	-1000000	-1000000	-1000000	
8.960	0.07434	-30.52	-0.3143	300.13	-1000000	-1000000	-1000000	-1000000	
8.980	0.07478	-30.54	-0.3126	300.11	-1000000	-1000000	-1000000	-1000000	
9.000	0.07522	-30.72	-0.3111	300.11	-1000000	-1000000	-1000000	-1000000	
9.020	0.07566	-30.88	-0.3096	300.13	-1000000	-1000000	-1000000	-1000000	
9.040	0.07609	-30.68	-0.3080	300.14	-1000000	-1000000	-1000000	-1000000	
9.060	0.07652	-30.58	-0.3063	300.12	-1000000	-1000000	-1000000	-1000000	
9.080	0.07699	-30.47	-0.3048	300.11	-1000000	-1000000	-1000000	-1000000	
9.100	0.07745	-30.33	-0.3035	300.12	-1000000	-1000000	-1000000	-1000000	
9.120	0.07793	-30.40	-0.3021	300.14	-1000000	-1000000	-1000000	-1000000	
9.140	0.07841	-30.61	-0.3005	300.14	-1000000	-1000000	-1000000	-1000000	
9.160	0.07886	-31.45	-0.2989	300.11	-1000000	-1000000	-1000000	-1000000	
9.180	0.07930	-32.16	-0.2975	300.11	-1000000	-1000000	-1000000	-1000000	
9.200	0.07978	-32.14	-0.2961	300.13	-1000000	-1000000	-1000000	-1000000	
9.220	0.08023	-32.09	-0.2945	300.14	-1000000	-1000000	-1000000	-1000000	
9.240	0.08068	-32.20	-0.2929	300.13	-1000000	-1000000	-1000000	-1000000	
9.260	0.08109	-32.14	-0.2914	300.11	-1000000	-1000000	-1000000	-1000000	
9.280	0.08149	-32.25	-0.2901	300.14	-1000000	-1000000	-1000000	-1000000	
9.300	0.08196	-32.61	-0.2885	300.38	-1000000	-1000000	-1000000	-1000000	
9.320	0.08243	-33.41	-0.2869	300.95	-1000000	-1000000	-1000000	-1000000	
9.340	0.08288	-34.11	-0.2854	300.98	-1000000	-1000000	-1000000	-1000000	
9.360	0.08335	-34.24	-0.2840	301.16	-1000000	-1000000	-1000000	-1000000	
9.380	0.08381	-33.81	-0.2825	302.10	-1000000	-1000000	-1000000	-1000000	
9.400	0.08429	-32.93	-0.2809	303.17	-1000000	-1000000	-1000000	-1000000	
9.420	0.08477	-32.33	-0.2794	304.30	-1000000	-1000000	-1000000	-1000000	
9.440	0.08527	-32.21	-0.2780	305.10	-1000000	-1000000	-1000000	-1000000	
9.460	0.08571	-32.29	-0.2764	304.83	-1000000	-1000000	-1000000	-1000000	
9.480	0.08614	-32.28	-0.2748	305.03	-1000000	-1000000	-1000000	-1000000	
9.500	0.08655	-32.01	-0.2734	306.58	-1000000	-1000000	-1000000	-1000000	
9.520	0.08699	-32.07	-0.2718	308.08	-1000000	-1000000	-1000000	-1000000	
9.540	0.08749	-32.24	-0.2702	309.04	-1000000	-1000000	-1000000	-1000000	
9.560	0.08795	-32.33	-0.2686	309.98	-1000000	-1000000	-1000000	-1000000	
9.580	0.08842	-32.72	-0.2672	311.04	-1000000	-1000000	-1000000	-1000000	
9.600	0.08888	-33.41	-0.2658	311.83	-1000000	-1000000	-1000000	-1000000	
9.620	0.08932	-33.74	-0.2643	312.14	-1000000	-1000000	-1000000	-1000000	
9.640	0.08978	-33.19	-0.2627	312.37	-1000000	-1000000	-1000000	-1000000	
9.660	0.09025	-32.51	-0.2612	313.22	-1000000	-1000000	-1000000	-1000000	
9.680	0.09067	-32.23	-0.2597	314.54	-1000000	-1000000	-1000000	-1000000	
9.700	0.09105	-32.17	-0.2581	315.91	-1000000	-1000000	-1000000	-1000000	
9.720	0.09154	-32.10	-0.2566	316.84	-1000000	-1000000	-1000000	-1000000	
9.740	0.09209	-32.08	-0.2552	317.86	-1000000	-1000000	-1000000	-1000000	
9.760	0.09258	-32.23	-0.2535	319.57	-1000000	-1000000	-1000000	-1000000	
9.780	0.09304	-32.09	-0.2519	320.49	-1000000	-1000000	-1000000	-1000000	
9.800	0.09349	-32.04	-0.2505	320.84	-1000000	-1000000	-1000000	-1000000	
9.820	0.09393	-32.26	-0.2490	321.33	-1000000	-1000000	-1000000	-1000000	
9.840	0.09436	-32.48	-0.2473	322.30	-1000000	-1000000	-1000000	-1000000	
9.860	0.09479	-32.43	-0.2458	323.35	-1000000	-1000000	-1000000	-1000000	
9.880	0.09526	-31.86	-0.2444	324.37	-1000000	-1000000	-1000000	-1000000	
9.900	0.09574	-31.01	-0.2428	325.20	-1000000	-1000000	-1000000	-1000000	
9.920	0.09624	-30.66	-0.2412	325.88	-1000000	-1000000	-1000000	-1000000	
9.940	0.09671	-30.55	-0.2398	326.90	-1000000	-1000000	-1000000	-1000000	
9.960	0.09717	-30.48	-0.2382	328.11	-1000000	-1000000	-1000000	-1000000	
9.980	0.09761	-30.69	-0.2366	328.78	-1000000	-1000000	-1000000	-1000000	
10.00	0.09806	-31.43	-0.2351	329.25	-1000000	-1000000	-1000000	-1000000	
10.02	0.09847	-32.10	-0.2337	329.84	-1000000	-1000000	-1000000	-1000000	
10.04	0.09890	-32.73	-0.2323	330.89	-1000000	-1000000	-1000000	-1000000	
10.06	0.09938	-33.40	-0.2307	332.53	-1000000	-1000000	-1000000	-1000000	
10.08	0.09991	-33.90	-0.2291	333.94	-1000000	-1000000	-1000000	-1000000	
10.10	0.1003	-34.03	-0.2277	334.92	-1000000	-1000000	-1000000	-1000000	
10.12	0.1008	-34.03	-0.2262	336.01	-1000000	-1000000	-1000000	-1000000	
10.14	0.1012	-33.99	-0.2245	336.92	-1000000	-1000000	-1000000	-1000000	
10.16	0.1017	-33.84	-0.2230	337.59	-1000000	-1000000	-1000000	-1000000	
10.18	0.1022	-33.75	-0.2217	338.49	-1000000	-1000000	-1000000	-1000000	
10.20	0.1027	-33.79	-0.2202	339.66	-1000000	-1000000	-1000000	-1000000	
10.22	0.1031	-33.75	-0.2184	340.78	-1000000	-1000000	-1000000	-1000000	
10.24	0.1036	-33.85	-0.2170	341.68	-1000000	-1000000	-1000000	-1000000	
10.26	0.1041	-34.21	-0.2156	342.47	-1000000	-1000000	-1000000	-1000000	
10.28	0.1045	-34.13	-0.2140	343.41	-1000000	-1000000	-1000000	-1000000	
10.30	0.1050	-33.91	-0.2124	344.40	-1000000	-1000000	-1000000	-1000000	
10.32	0.1054	-33.84	-0.2107	344.95	-1000000	-1000000	-1000000	-1000000	
10.34	0.1059	-33.44	-0.2091	345.42	-1000000	-1000000	-1000000	-1000000	
10.36	0.1064	-32.76	-0.2077	346.10	-1000000	-1000000	-1000000	-1000000	
10.38	0.1068	-32.63	-0.2063	347.20	-1000000	-1000000	-1000000	-1000000	
10.40	0.1073	-33.31	-0.2049	348.07	-1000000	-1000000	-1000000	-1000000	
10.42	0.1078	-33.96	-0.2032	349.07	-1000000	-1000000	-1000000	-1000000	
10.44	0.1082	-34.73	-0.2016	350.17	-1000000	-1000000	-1000000	-1000000	
10.46	0.1087	-35.17	-0.2001	351.31	-1000000	-1000000	-1000000	-1000000	
10.48	0.1091	-34.73	-0.1985	352.42	-1000000	-1000000	-1000000	-1000000	
10.50	0.1096	-34.07	-0.1969	353.52	-1000000	-1000000	-1000000	-1000000	
10.52	0.1101	-33.90	-0.1954	354.57	-1000000	-1000000	-1000000	-1000000	
10.54	0.1105	-33.92	-0.1938	355.43	-1000000	-1000000	-1000000	-1000000	
10.56	0.1109	-33.95	-0.1923	356.19	-1000000	-1000000	-1000000	-1000000	
10.58	0.1114	-33.86	-0.1908	357.03	-1000000	-1000000	-1000000	-1000000	
10.60	0.1119	-33.70	-0.1893	358.00	-1000000	-1000000	-1000000	-1000000	
10.62	0.1123	-33.66	-0.1876	358.94	-1000000	-1000000	-1000000	-1000000	
10.64	0.1128	-33.79	-0.1861	359.86	-1000000	-1000000	-1000000	-1000000	
10.66	0.1133	-33.91	-0.1847	360.73	-1000000	-1000000	-1000000	-1000000	
10.68	0.1138	-33.39	-0.1831	361.62	-1000000	-1000000	-1000000	-1000000	
10.70	0.1143	-32.58	-0.1815	362.35	-1000000	-1000000	-1000000	-1000000	
10.72	0.1148	-32.29	-0.1800	363.19	-1000000	-1000000	-1000000	-1000000	
10.74	0.1152	-32.66	-0.1784	364.22	-1000000	-1000000	-1000000	-1000000	
10.76	0.1156	-32.67	-0.1768	365.15	-1000000	-1000000	-1000000	-1000000	
10.78	0.1161	-32.49	-0.1754	365.99	-1000000	-1000000	-1000000	-1000000	
10.80	0.1165	-31.88	-0.1738	366.91	-1000000	-1000000	-1000000	-1000000	
10.82	0.1170	-31.00	-0.1722	367.75	-1000000	-1000000	-1000000	-1000000	
10.84	0.1174	-29.51	-0.1707	368.58	-1000000	-1000000	-1000000	-1000000	
10.86	0.1178	-27.41	-0.1693	369.49	-1000000	-1000000	-1000000	-1000000	
10.88	0.1182	-24.28	-0.1677	370.41	-1000000	-1000000	-1000000	-1000000	
10.90	0.1185	-20.37	-0.1661	371.19	-1000000	-1000000	-1000000	-1000000	
10.92	0.1188	-15.02	-0.1646	371.86	-1000000	-1000000	-1000000	-1000000	
10.94	0.1191	-9.378	-0.1633	372.42	-1000000	-1000000	-1000000	-1000000	
10.96	0.1194	-4.546	-0.1622	373.10	-1000000	-1000000	-1000000	-1000000	
10.98	0.1196	-0.1657	-0.1612	373.84	-1000000	-1000000	-1000000	-1000000	
11.00	0.1198	4.634	-0.1602	374.40	-1000000	-1000000	-1000000	-1000000	
11.02	0.1201	9.886	-0.1592	374.90	-1000000	-1000000	-1000000	-1000000	
11.04	0.1203	15.32	-0.1584	375.45	-1000000	-1000000	-1000000	-1000000	
11.06	0.1205	19.29	-0.1576	375.91	-1000000	-1000000	-1000000	-1000000	
11.08	0.1207	22.26	-0.1568	376.28	-1000000	-1000000	-1000000	-1000000	
11.10	0.1208	25.88	-0.1562	376.70	-1000000	-1000000	-1000000	-1000000	
11.12	0.1209	28.54	-0.1556	377.24	-1000000	-1000000	-1000000	-1000000	
11.14	0.1210	31.22	-0.1551	377.63	-1000000	-1000000	-1000000	-1000000	
11.16	0.1211	34.29	-0.1547	378.01	-1000000	-1000000	-1000000	-1000000	
11.18	0.1212	37.12	-0.1542	378.43	-1000000	-1000000	-1000000	-1000000	
11.20	0.1214	39.58	-0.1537	378.62	-1000000	-1000000	-1000000	-1000000	
11.22	0.1214	42.23	-0.1533	378.71	-1000000	-1000000	-1000000	-1000000	
11.24	0.1214	44.82	-0.1530	378.89	-1000000	-1000000	-1000000	-1000000	
11.26	0.1215	47.19	-0.1529	379.09	-1000000	-1000000	-1000000	-1000000	
11.28	0.1216	49.17	-0.1526	379.26	-1000000	-1000000	-1000000	-1000000	
11.30	0.1216	50.79	-0.1524	379.37	-1000000	-1000000	-1000000	-1000000	
11.32	0.1216	52.42	-0.1523	379.34	-1000000	-1000000	-1000000	-1000000	
11.34	0.1217	54.13	-0.1523	379.44	-1000000	-1000000	-1000000	-1000000	
11.36	0.1218	55.95	-0.1522	379.51	-1000000	-1000000	-1000000	-1000000	
11.38	0.1218	57.34	-0.1522	379.66	-1000000	-1000000	-1000000	-1000000	
11.40	0.1217	58.20	-0.1522	379.88	-1000000	-1000000	-1000000	-1000000	
11.42	0.1217	59.36	-0.1522	379.99	-1000000	-1000000	-1000000	-1000000	
11.44	0.1218	59.93	-0.1523	380.16	-1000000	-1000000	-1000000	-1000000	
11.46	0.1217	60.23	-0.1525	380.15	-1000000	-1000000	-1000000	-1000000	
11.48	0.1217	61.00	-0.1524	380.14	-1000000	-1000000	-1000000	-1000000	
11.50	0.1218	62.09	-0.1524	380.22	-1000000	-1000000	-1000000	-1000000	
11.52	0.1219	63.21	-0.1523	380.25	-1000000	-1000000	-1000000	-1000000	
11.54	0.1219	64.42	-0.1523	380.25	-1000000	-1000000	-1000000	-1000000	
11.56	0.1218	65.71	-0.1523	380.20	-1000000	-1000000	-1000000	-1000000	
11.58	0.1218	66.97	-0.1523	380.16	-1000000	-1000000	-1000000	-1000000	
11.60	0.1218	68.22	-0.1522	380.14	-1000000	-1000000	-1000000	-1000000	
11.62	0.1218	69.59	-0.1523	380.11	-1000000	-1000000	-1000000	-1000000	
11.64	0.1218	71.04	-0.1527	380.07	-1000000	-1000000	-1000000	-1000000	
11.66	0.1219	72.36	-0.1529	380.04	-1000000	-1000000	-1000000	-1000000	
11.68	0.1219	73.32	-0.1530	380.13	-1000000	-1000000	-1000000	-1000000	
11.70	0.1219	73.80	-0.1533	380.15	-1000000	-1000000	-1000000	-1000000	
11.72	0.1218	74.28	-0.1536	380.09	-1000000	-1000000	-1000000	-1000000	
11.74	0.1218	74.36	-0.1539	380.06	-1000000	-1000000	-1000000	-1000000	
11.76	0.1217	73.99	-0.1542	380.04	-1000000	-1000000	-1000000	-1000000	
11.78	0.1217	73.73	-0.1543	380.13	-1000000	-1000000	-1000000	-1000000	
11.80	0.1217	73.70	-0.1546	380.15	-1000000	-1000000	-1000000	-1000000	
11.82	0.1217	73.24	-0.1548	380.16	-1000000	-1000000	-1000000	-1000000	
11.84	0.1218	72.37	-0.1550	380.16	-1000000	-1000000	-1000000	-1000000	
11.86	0.1218	71.38	-0.1554	380.07	-1000000	-1000000	-1000000	-1000000	
11.88	0.1217	70.34	-0.1556	380.01	-1000000	-1000000	-1000000	-1000000	
11.90	0.1216	69.25	-0.1558	379.96	-1000000	-1000000	-1000000	-1000000	
11.92	0.1216	68.44	-0.1561	379.92	-1000000	-1000000	-1000000	-1000000	
11.94	0.1216	67.51	-0.1563	379.87	-1000000	-1000000	-1000000	-1000000	
11.96	0.1216	66.90	-0.1563	379.79	-1000000	-1000000	-1000000	-1000000	
11.98	0.1216	66.77	-0.1565	379.85	-1000000	-1000000	-1000000	-1000000	
12.00	0.1216	66.81	-0.1567	379.93	-1000000	-1000000	-1000000	-1000000	
12.02	0.1216	66.55	-0.1569	379.96	-1000000	-1000000	-1000000	-1000000	
12.04	0.1216	65.88	-0.1570	379.91	-1000000	-1000000	-1000000	-1000000	
12.06	0.1216	65.27	-0.1570	379.94	-1000000	-1000000	-1000000	-1000000	
12.08	0.1216	64.80	-0.1572	379.92	-1000000	-1000000	-1000000	-1000000	
12.10	0.1216	64.10	-0.1575	379.89	-1000000	-1000000	-1000000	-1000000	
12.12	0.1215	63.59	-0.1577	379.95	-1000000	-1000000	-1000000	-1000000	
12.14	0.1215	63.40	-0.1577	379.95	-1000000	-1000000	-1000000	-1000000	
12.16	0.1216	63.34	-0.1577	379.96	-1000000	-1000000	-1000000	-1000000	
12.18	0.1216	63.51	-0.1577	380.00	-1000000	-1000000	-1000000	-1000000	
12.20	0.1216	63.50	-0.1578	379.99	-1000000	-1000000	-1000000	-1000000	
